Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time
3854,4,274466,275040,277693.0,393
3855,0,274471,275040,277836.0,395
3856,7,274497,275040,277686.0,539
3857,2,274512,275040,277499.0,568
3858,1,274562,275040,277388.0,510
3859,6,274598,275040,277466.0,416
3860,4,274711,275040,277794.0,393
3861,3,274715,275040,277372.0,655
3862,7,274719,275040,278281.0,539
3863,9,274736,275040,278036.0,540
3864,6,274745,275040,277848.0,416
3865,1,274793,275040,277492.0,510
3866,0,274859,275040,278180.0,395
3867,8,274912,275040,278431.0,597
3868,5,275033,275040,278061.0,496
3869,2,275046,276480,278290.0,568
3870,8,275090,276480,279370.0,597
3871,3,275112,276480,278830.0,655
3872,4,275207,276480,279163.0,393
3873,6,275296,276480,278519.0,416
3874,9,275472,276480,279217.0,540
3875,1,275558,276480,278617.0,510
3876,0,275582,276480,278947.0,395
3877,5,275637,276480,279242.0,496
3878,7,275850,276480,279082.0,539
3879,2,275979,276480,278968.0,568
3880,1,275983,276480,278784.0,510
3881,6,276017,276480,278935.0,416
3882,3,276049,276480,278978.0,655
3883,5,276056,276480,279450.0,496
3884,2,276181,276480,279091.0,568
3885,9,276212,276480,279287.0,540
3886,8,276223,276480,279444.0,597
3887,7,276279,276480,279161.0,539
3888,0,276287,276480,279355.0,395
3889,4,276294,276480,279262.0,393
3890,6,276424,276480,279393.0,416
3891,5,276445,276480,279475.0,496
3892,4,276480,277920,280184.0,393
3893,3,276547,277920,279987.0,655
3894,8,276602,277920,280835.0,597
3895,7,276619,277920,280232.0,539
3896,2,276666,277920,279622.0,568
3897,0,276689,277920,279965.0,395
3898,1,276695,277920,279616.0,510
3899,9,276766,277920,280030.0,540
3900,0,276831,277920,280114.0,395
3901,1,276999,277920,279735.0,510
3902,2,277131,277920,280285.0,568
3903,3,277229,277920,280231.0,655
3904,4,277321,277920,280342.0,393
3905,5,277514,277920,280523.0,496
3906,6,277518,277920,279838.0,416
3907,7,277600,277920,280521.0,539
3908,8,277612,277920,280909.0,597
3909,9,277829,277920,280207.0,540
3910,9,277874,277920,280297.0,540
3911,2,277884,277920,280492.0,568
3912,6,278056,279360,280794.0,416
3913,1,278157,279360,281346.0,510
3914,3,278314,279360,281383.0,655
3915,5,278333,279360,280764.0,496
3916,7,278338,279360,281498.0,539
3917,8,278343,279360,281139.0,597
3918,0,278352,279360,281411.0,395
3919,4,278369,279360,281607.0,393
3920,4,278665,279360,281738.0,393
3921,2,278742,279360,280884.0,568
3922,0,278857,279360,281482.0,395
3923,8,278862,279360,281823.0,597
3924,5,278972,279360,281706.0,496
3925,3,279000,279360,281484.0,655
3926,6,279121,279360,281187.0,416
3927,1,279180,279360,282178.0,510
3928,7,279207,279360,281646.0,539
3929,9,279209,279360,281649.0,540
3930,5,279303,279360,281738.0,496
3931,6,279313,279360,281525.0,416
3932,8,279365,280800,282498.0,597
3933,2,279411,280800,282874.0,568
3934,4,279475,280800,282931.0,393
3935,9,279497,280800,282900.0,540
3936,0,279500,280800,282944.0,395
3937,1,279512,280800,282528.0,510
3938,7,279583,280800,282794.0,539
3939,3,279614,280800,282604.0,655
3940,9,279634,280800,283139.0,540
3941,8,279773,280800,283157.0,597
3942,6,280162,280800,282682.0,416
3943,0,280405,280800,283048.0,395
3944,2,280557,280800,283057.0,568
3945,4,280574,280800,283119.0,393
3946,7,280614,280800,282873.0,539
3947,3,280649,280800,282780.0,655
3948,1,280703,280800,282647.0,510
3949,5,280713,280800,282467.0,496
3950,5,280728,280800,283164.0,496
3951,4,280736,280800,283219.0,393
3952,1,280773,280800,282731.0,510
3953,9,280982,282240,283710.0,540
3954,0,281021,282240,283952.0,395
3955,2,281121,282240,283797.0,568
3956,6,281157,282240,283575.0,416
3957,7,281206,282240,284564.0,539
3958,8,281293,282240,284096.0,597
3959,3,281348,282240,284337.0,655
3960,3,281353,282240,284411.0,655
3961,0,281377,282240,284563.0,395
3962,4,281381,282240,284581.0,393
3963,5,281481,282240,284749.0,496
3964,2,281536,282240,283911.0,568
3965,8,281608,282240,284812.0,597
3966,1,281633,282240,284309.0,510
3967,9,281675,282240,284626.0,540
3968,7,281708,282240,284773.0,539
3969,6,281716,282240,284073.0,416
3970,3,281718,282240,284472.0,655
3971,9,281762,282240,284843.0,540
3972,2,281774,282240,284916.0,568
3973,5,281794,282240,284868.0,496
3974,7,281912,282240,284999.0,539
3975,0,281922,282240,284793.0,395
3976,6,281978,282240,284883.0,416
3977,1,282027,282240,284381.0,510
3978,4,282058,282240,284953.0,393
3979,8,282178,282240,285144.0,597
3980,7,282479,283680,285844.0,539
3981,6,282609,283680,285435.0,416
3982,0,282623,283680,285704.0,395
3983,9,282637,283680,285600.0,540
3984,4,282742,283680,285993.0,393
3985,2,282801,283680,285732.0,568
3986,5,282854,283680,286069.0,496
3987,1,282878,283680,285439.0,510
3988,8,282964,283680,286024.0,597
3989,3,283013,283680,285769.0,655
3990,0,283090,283680,285791.0,395
3991,8,283118,283680,286226.0,597
3992,1,283234,283680,285469.0,510
3993,9,283245,283680,286044.0,540
3994,7,283339,283680,286045.0,539
3995,2,283379,283680,285834.0,568
3996,3,283403,283680,285812.0,655
3997,4,283495,283680,286138.0,393
3998,5,283679,283680,286094.0,496
3999,6,283756,285120,286463.0,416
4000,6,283921,285120,286669.0,416
4001,3,284134,285120,287029.0,655
4002,0,284144,285120,287217.0,395
4003,7,284176,285120,287343.0,539
4004,5,284190,285120,287380.0,496
4005,8,284246,285120,287045.0,597
4006,2,284297,285120,287348.0,568
4007,4,284370,285120,287403.0,393
4008,9,284378,285120,287163.0,540
4009,1,284404,285120,286922.0,510
4010,5,284535,285120,287412.0,496
4011,0,284650,285120,287342.0,395
4012,4,284733,285120,287503.0,393
4013,7,284739,285120,287619.0,539
4014,8,284751,285120,287815.0,597
4015,1,284862,285120,286971.0,510
4016,3,284869,285120,287333.0,655
4017,9,284938,285120,287355.0,540
4018,6,284977,285120,287144.0,416
4019,2,285092,285120,287381.0,568
4020,2,285110,285120,287658.0,568
4021,0,285147,286560,288463.0,395
4022,1,285213,286560,288300.0,510
4023,4,285231,286560,288195.0,393
4024,9,285251,286560,288443.0,540
4025,3,285334,286560,288104.0,655
4026,6,285367,286560,287907.0,416
4027,8,285638,286560,288056.0,597
4028,7,285729,286560,288117.0,539
4029,5,285899,286560,288198.0,496
4030,1,286168,286560,288372.0,510
4031,3,286200,286560,288300.0,655
4032,7,286211,286560,288314.0,539
4033,5,286254,286560,288468.0,496
4034,8,286470,286560,288178.0,597
4035,6,286560,288000,288928.0,416
4036,9,286569,288000,289136.0,540
4037,4,286615,288000,289640.0,393
4038,0,286667,288000,289722.0,395
4039,2,286707,288000,289124.0,568
4040,7,286847,288000,289772.0,539
4041,1,286853,288000,289470.0,510
4042,5,287041,288000,289929.0,496
4043,8,287045,288000,289775.0,597
4044,6,287069,288000,289329.0,416
4045,3,287157,288000,289480.0,655
4046,2,287157,288000,290022.0,568
4047,0,287422,288000,289952.0,395
4048,9,287569,288000,289904.0,540
4049,4,287610,288000,289896.0,393
4050,9,287709,288000,289974.0,540
4051,1,287711,288000,289631.0,510
4052,4,287837,288000,289949.0,393
4053,5,287845,288000,289999.0,496
4054,2,288191,289440,290570.0,568
4055,7,288212,289440,292006.0,539
4056,0,288306,289440,290867.0,395
4057,3,288478,289440,291379.0,655
4058,6,288484,289440,290897.0,416
4059,8,288519,289440,291242.0,597
4060,2,288598,289440,290930.0,568
4061,0,288735,289440,291226.0,395
4062,4,288814,289440,291813.0,393
4063,5,288820,289440,291057.0,496
4064,9,288822,289440,291525.0,540
4065,6,288852,289440,291500.0,416
4066,1,288910,289440,291380.0,510
4067,3,288938,289440,291557.0,655
4068,8,288955,289440,291717.0,597
4069,7,288969,289440,292085.0,539
4070,7,288977,289440,292164.0,539
4071,2,288994,289440,291733.0,568
4072,9,289078,289440,291976.0,540
4073,1,289155,289440,291448.0,510
4074,5,289167,289440,291842.0,496
4075,3,289230,289440,291796.0,655
4076,4,289237,289440,291954.0,393
4077,0,289252,289440,291942.0,395
4078,8,289306,289440,292223.0,597
4079,6,289357,289440,291910.0,416
4080,8,289470,290880,292606.0,597
4081,9,289661,290880,292518.0,540
4082,5,289903,290880,292596.0,496
4083,6,290011,290880,292383.0,416
4084,0,290092,290880,292319.0,395
4085,7,290137,290880,292447.0,539
4086,2,290248,290880,292506.0,568
4087,1,290293,290880,292253.0,510
4088,3,290534,290880,292452.0,655
4089,4,290540,290880,292542.0,393
4090,2,290647,290880,292565.0,568
4091,4,290755,290880,292614.0,393
4092,6,290939,292320,293752.0,416
4093,1,290957,292320,294403.0,510
4094,0,290993,292320,294589.0,395
4095,7,291047,292320,294705.0,539
4096,5,291130,292320,293822.0,496
4097,8,291169,292320,294266.0,597
4098,9,291236,292320,293968.0,540
4099,3,291387,292320,294327.0,655
4100,9,291418,292320,294650.0,540
4101,8,291433,292320,295145.0,597
4102,4,291506,292320,294829.0,393
4103,6,291548,292320,294010.0,416
4104,5,291605,292320,294885.0,496
4105,0,291631,292320,294666.0,395
4106,3,291661,292320,294399.0,655
4107,2,291811,292320,294308.0,568
4108,7,291830,292320,295367.0,539
4109,1,291853,292320,294452.0,510
4110,6,291955,292320,294522.0,416
4111,1,291956,292320,294526.0,510
4112,3,291991,292320,294552.0,655
4113,4,292032,292320,294971.0,393
4114,9,292090,292320,295019.0,540
4115,8,292133,292320,295357.0,597
4116,5,292148,292320,295044.0,496
4117,7,292198,292320,295482.0,539
4118,2,292313,292320,294825.0,568
4119,0,292414,293760,295783.0,395
4120,7,292438,293760,295913.0,539
4121,1,292451,293760,295599.0,510
4122,3,292452,293760,295754.0,655
4123,8,292533,293760,295550.0,597
4124,6,292600,293760,295253.0,416
4125,0,292708,293760,295827.0,395
4126,2,292714,293760,295487.0,568
4127,4,292728,293760,296079.0,393
4128,9,292732,293760,295730.0,540
4129,5,292953,293760,296073.0,496
4130,2,292985,293760,295823.0,568
4131,1,292988,293760,295718.0,510
4132,0,293063,293760,295892.0,395
4133,8,293214,293760,296149.0,597
4134,4,293291,293760,296305.0,393
4135,9,293300,293760,296048.0,540
4136,5,293371,293760,296106.0,496
4137,7,293400,293760,296122.0,539
4138,6,293417,293760,296049.0,416
4139,3,293719,293760,295899.0,655
4140,0,293823,295200,296721.0,395
4141,9,293834,295200,297077.0,540
4142,6,294174,295200,296702.0,416
4143,1,294180,295200,296566.0,510
4144,3,294185,295200,296967.0,655
4145,2,294228,295200,297042.0,568
4146,7,294329,295200,296735.0,539
4147,5,294338,295200,296971.0,496
4148,8,294359,295200,296967.0,597
4149,4,294363,295200,296910.0,393
4150,2,294379,295200,297223.0,568
4151,9,294613,295200,297122.0,540
4152,7,294722,295200,296964.0,539
4153,4,294835,295200,297157.0,393
4154,8,294943,295200,297083.0,597
4155,1,295011,295200,296997.0,510
4156,5,295301,296640,298268.0,496
4157,3,295328,296640,298019.0,655
4158,6,295441,296640,297719.0,416
4159,0,295450,296640,298214.0,395
4160,8,295506,296640,298082.0,597
4161,2,295617,296640,298056.0,568
4162,1,295684,296640,297968.0,510
4163,4,295759,296640,298368.0,393
4164,0,295790,296640,298425.0,395
4165,5,295800,296640,298385.0,496
4166,3,295969,296640,298190.0,655
4167,6,296003,296640,298148.0,416
4168,9,296059,296640,298194.0,540
4169,7,296080,296640,298204.0,539
4170,1,296089,296640,298112.0,510
4171,7,296127,296640,298383.0,539
4172,6,296675,298080,298972.0,416
4173,0,296778,298080,299885.0,395
4174,9,296792,298080,299208.0,540
4175,8,296859,298080,299820.0,597
4176,3,296921,298080,299862.0,655
4177,4,297064,298080,300133.0,393
4178,5,297100,298080,299546.0,496
4179,2,297118,298080,299315.0,568
4180,4,297124,298080,300394.0,393
4181,5,297166,298080,300038.0,496
4182,9,297208,298080,299521.0,540
4183,3,297328,298080,299979.0,655
4184,2,297356,298080,299493.0,568
4185,6,297356,298080,299548.0,416
4186,0,297507,298080,300171.0,395
4187,7,297528,298080,300256.0,539
4188,8,297574,298080,300404.0,597
4189,1,297577,298080,299982.0,510
4190,4,297604,298080,300454.0,393
4191,7,297744,298080,300612.0,539
4192,8,297846,298080,300773.0,597
4193,9,297867,298080,300349.0,540
4194,5,298016,298080,300470.0,496
4195,3,298035,298080,300236.0,655
4196,1,298209,299520,300945.0,510
4197,0,298438,299520,301309.0,395
4198,6,298459,299520,300682.0,416
4199,2,298485,299520,301112.0,568
4200,0,298514,299520,301370.0,395
4201,1,298528,299520,301131.0,510
4202,2,298898,299520,301251.0,568
4203,3,298973,299520,301144.0,655
4204,4,299015,299520,301530.0,393
4205,5,299206,299520,301476.0,496
4206,6,299231,299520,301207.0,416
4207,7,299243,299520,301247.0,539
4208,8,299289,299520,301423.0,597
4209,9,299331,299520,301197.0,540
4210,3,299343,299520,301337.0,655
4211,2,299483,299520,301548.0,568
4212,7,299490,299520,301409.0,539
4213,0,299556,300960,302388.0,395
4214,8,299564,300960,302046.0,597
4215,4,299867,300960,302470.0,393
4216,9,299949,300960,302135.0,540
4217,6,299973,300960,301914.0,416
4218,1,300035,300960,302156.0,510
4219,5,300040,300960,302301.0,496
4220,2,300277,300960,302306.0,568
4221,7,300365,300960,302306.0,539
4222,3,300527,300960,302338.0,655
4223,4,300617,300960,302577.0,393
4224,0,300629,300960,302452.0,395
4225,8,300808,300960,302625.0,597
4226,5,300882,300960,302550.0,496
4227,6,300901,300960,302386.0,416
4228,1,301344,302400,303184.0,510
4229,9,301367,302400,303257.0,540
4230,2,301423,302400,303404.0,568
4231,5,301598,302400,303508.0,496
4232,9,301601,302400,303483.0,540
4233,0,301689,302400,303275.0,395
4234,4,301971,302400,303563.0,393
4235,8,302296,302400,303510.0,597
4236,6,302383,302400,303122.0,416
4237,1,302419,303840,305035.0,510
4238,7,302556,303840,305080.0,539
4239,3,302584,303840,305154.0,655
4240,5,302676,303840,305047.0,496
4241,0,302711,303840,305492.0,395
4242,7,302731,303840,305525.0,539
4243,6,302751,303840,304931.0,416
4244,9,302867,303840,305624.0,540
4245,8,303067,303840,305239.0,597
4246,1,303079,303840,305290.0,510
4247,3,303213,303840,305321.0,655
4248,2,303225,303840,305504.0,568
4249,4,303566,303840,305479.0,393
4250,8,303671,303840,305393.0,597
4251,2,303728,303840,305729.0,568
4252,4,303748,303840,305704.0,393
4253,1,303800,303840,305548.0,510
4254,7,303877,305280,307462.0,539
4255,5,303924,305280,307278.0,496
4256,6,304009,305280,306448.0,416
4257,0,304043,305280,307433.0,395
4258,9,304095,305280,306583.0,540
4259,3,304136,305280,307123.0,655
4260,9,304146,305280,306845.0,540
4261,3,304157,305280,307352.0,655
4262,2,304337,305280,306792.0,568
4263,7,304392,305280,307617.0,539
4264,5,304411,305280,307641.0,496
4265,6,304535,305280,306954.0,416
4266,8,304582,305280,307023.0,597
4267,4,304648,305280,307844.0,393
4268,1,304719,305280,307168.0,510
4269,0,304745,305280,307455.0,395
4270,9,304817,305280,307527.0,540
4271,1,304878,305280,307225.0,510
4272,2,304939,305280,307247.0,568
4273,5,304943,305280,307734.0,496
4274,3,305123,305280,307565.0,655
4275,8,305135,305280,307793.0,597
4276,0,305149,305280,307656.0,395
4277,6,305170,305280,307009.0,416
4278,7,305203,305280,308065.0,539
4279,4,305357,306720,308596.0,393
4280,2,305479,306720,308177.0,568
4281,8,305518,306720,308612.0,597
4282,5,305552,306720,308494.0,496
4283,9,305597,306720,308674.0,540
4284,1,305669,306720,308202.0,510
4285,7,305692,306720,308538.0,539
4286,4,305846,306720,308713.0,393
4287,0,305904,306720,308692.0,395
4288,6,306159,306720,308350.0,416
4289,3,306206,306720,308514.0,655
4290,2,306360,306720,308657.0,568
4291,1,306538,306720,308297.0,510
4292,7,306548,306720,308617.0,539
4293,0,306598,306720,308721.0,395
4294,6,306622,306720,308712.0,416
4295,5,306708,306720,308851.0,496
4296,3,306823,308160,309428.0,655
4297,8,307014,308160,309367.0,597
4298,9,307058,308160,309312.0,540
4299,4,307088,308160,309814.0,393
4300,8,307105,308160,309714.0,597
4301,6,307255,308160,309078.0,416
4302,7,307261,308160,309860.0,539
4303,9,307453,308160,309640.0,540
4304,3,307557,308160,309608.0,655
4305,4,307591,308160,310027.0,393
4306,1,307650,308160,309600.0,510
4307,2,307678,308160,309647.0,568
4308,5,307699,308160,309595.0,496
4309,0,307761,308160,309810.0,395
4310,0,307858,308160,309902.0,395
4311,3,307868,308160,309732.0,655
4312,8,307878,308160,310123.0,597
4313,9,308170,309600,310994.0,540
4314,5,308201,309600,310574.0,496
4315,2,308561,309600,311014.0,568
4316,6,308611,309600,311075.0,416
4317,7,308633,309600,310771.0,539
4318,4,308645,309600,311074.0,393
4319,1,308858,309600,310765.0,510
4320,8,309138,309600,311000.0,597
4321,9,309143,309600,311174.0,540
4322,4,309194,309600,311198.0,393
4323,6,309294,309600,311130.0,416
4324,1,309328,309600,310926.0,510
4325,5,309340,309600,311199.0,496
4326,0,309390,309600,311194.0,395
4327,7,309574,309600,310902.0,539
4328,3,309604,311040,312620.0,655
4329,2,309656,311040,311959.0,568
4330,3,309670,311040,312722.0,655
4331,4,309834,311040,312852.0,393
4332,1,309870,311040,312627.0,510
4333,8,309933,311040,312597.0,597
4334,6,309984,311040,312120.0,416
4335,2,310124,311040,312153.0,568
4336,7,310125,311040,312894.0,539
4337,0,310351,311040,312842.0,395
4338,9,310394,311040,312898.0,540
4339,5,310426,311040,312721.0,496
4340,3,310442,311040,312864.0,655
4341,8,310471,311040,313241.0,597
4342,5,310719,311040,313166.0,496
4343,4,310770,311040,313012.0,393
4344,2,310883,311040,313031.0,568
4345,9,310920,311040,312988.0,540
4346,7,310931,311040,312973.0,539
4347,6,310975,311040,312998.0,416
4348,0,311043,312480,315074.0,395
4349,1,311068,312480,314275.0,510
4350,4,311155,312480,314938.0,393
4351,9,311207,312480,314461.0,540
4352,3,311213,312480,314539.0,655
4353,8,311232,312480,314129.0,597
4354,2,311267,312480,314742.0,568
4355,5,311488,312480,314054.0,496
4356,6,311506,312480,314797.0,416
4357,7,311701,312480,314643.0,539
4358,0,311727,312480,315167.0,395
4359,1,311783,312480,314330.0,510
4360,9,311800,312480,315078.0,540
4361,1,311868,312480,314710.0,510
4362,0,311936,312480,315361.0,395
4363,6,312032,312480,314951.0,416
4364,3,312089,312480,314592.0,655
4365,2,312147,312480,315110.0,568
4366,8,312157,312480,315462.0,597
4367,5,312189,312480,314522.0,496
4368,4,312238,312480,315107.0,393
4369,7,312241,312480,314881.0,539
4370,4,312264,312480,315303.0,393
4371,7,312268,312480,315598.0,539
4372,8,312284,312480,315781.0,597
4373,3,312335,312480,314882.0,655
4374,1,312439,312480,314740.0,510
4375,5,312575,313920,316197.0,496
4376,2,312662,313920,315614.0,568
4377,0,312763,313920,315943.0,395
4378,6,312792,313920,315838.0,416
4379,9,312845,313920,315887.0,540
4380,6,312938,313920,316001.0,416
4381,9,313016,313920,316136.0,540
4382,7,313086,313920,316003.0,539
4383,3,313111,313920,315839.0,655
4384,8,313170,313920,316347.0,597
4385,0,313486,313920,316008.0,395
4386,4,313551,313920,316239.0,393
4387,1,313570,313920,315878.0,510
4388,2,313763,313920,315871.0,568
4389,5,313771,313920,316304.0,496
4390,3,313819,313920,316008.0,655
4391,7,313828,313920,316151.0,539
4392,0,313833,313920,316052.0,395
4393,5,313914,313920,316386.0,496
4394,1,314004,315360,317242.0,510
4395,4,314024,315360,317833.0,393
4396,9,314038,315360,317115.0,540
4397,2,314039,315360,316795.0,568
4398,8,314068,315360,317170.0,597
4399,6,314164,315360,316850.0,416
4400,9,314174,315360,317591.0,540
4401,8,314216,315360,318051.0,597
4402,3,314372,315360,317311.0,655
4403,0,314430,315360,317555.0,395
4404,2,314628,315360,317721.0,568
4405,5,314642,315360,317140.0,496
4406,1,314745,315360,317344.0,510
4407,7,314782,315360,317657.0,539
4408,4,314857,315360,318114.0,393
4409,6,314925,315360,317385.0,416
4410,1,315059,315360,317485.0,510
4411,0,315100,315360,317620.0,395
4412,4,315145,315360,318176.0,393
4413,8,315191,315360,318363.0,597
4414,9,315208,315360,317973.0,540
4415,5,315242,315360,317998.0,496
4416,3,315306,315360,317536.0,655
4417,2,315306,315360,318016.0,568
4418,6,315370,316800,318396.0,416
4419,7,315565,316800,318440.0,539
4420,3,315566,316800,318381.0,655
4421,1,315568,316800,318289.0,510
4422,2,315577,316800,318519.0,568
4423,0,315598,316800,318848.0,395
4424,7,315618,316800,319368.0,539
4425,9,315722,316800,318397.0,540
4426,5,315736,316800,318865.0,496
4427,6,316061,316800,318917.0,416
4428,4,316107,316800,318973.0,393
4429,8,316150,316800,318890.0,597
4430,2,316204,316800,318950.0,568
4431,7,316252,316800,319516.0,539
4432,3,316441,316800,318825.0,655
4433,1,316565,316800,318645.0,510
4434,9,316577,316800,318531.0,540
4435,6,316600,316800,319179.0,416
4436,0,316902,318240,319643.0,395
4437,4,317037,318240,320187.0,393
4438,5,317149,318240,319443.0,496
4439,8,317207,318240,319470.0,597
4440,1,317257,318240,319826.0,510
4441,6,317380,318240,319283.0,416
4442,4,317458,318240,320309.0,393
4443,3,317590,318240,320009.0,655
4444,5,317591,318240,319598.0,496
4445,0,317626,318240,319920.0,395
4446,8,317664,318240,320162.0,597
4447,7,317722,318240,320023.0,539
4448,2,317735,318240,319765.0,568
4449,9,317765,318240,320189.0,540
4450,0,317769,318240,320062.0,395
4451,4,317950,318240,320362.0,393
4452,1,318031,318240,320905.0,510
4453,6,318045,318240,319683.0,416
4454,5,318149,318240,320350.0,496
4455,7,318344,319680,321973.0,539
4456,3,318377,319680,321519.0,655
4457,8,318432,319680,321367.0,597
4458,9,318453,319680,320809.0,540
4459,2,318590,319680,320945.0,568
4460,0,318844,319680,321314.0,395
4461,6,318871,319680,321000.0,416
4462,4,318894,319680,321962.0,393
4463,3,319023,319680,321691.0,655
4464,5,319047,319680,322095.0,496
4465,1,319070,319680,321516.0,510
4466,8,319087,319680,321994.0,597
4467,7,319095,319680,322052.0,539
4468,9,319147,319680,321560.0,540
4469,2,319166,319680,321585.0,568
4470,3,319201,319680,321813.0,655
4471,7,319253,319680,322261.0,539
4472,4,319304,319680,322152.0,393
4473,2,319333,319680,321965.0,568
4474,1,319400,319680,321829.0,510
4475,0,319427,319680,322118.0,395
4476,6,319560,319680,322119.0,416
4477,8,319572,319680,322434.0,597
4478,5,319626,319680,322120.0,496
4479,9,319654,319680,322070.0,540
4480,0,319725,321120,322982.0,395
4481,2,319762,321120,322641.0,568
4482,9,319769,321120,323067.0,540
4483,3,319771,321120,322903.0,655
4484,6,319779,321120,322608.0,416
4485,7,319898,321120,323145.0,539
4486,4,319930,321120,323195.0,393
4487,5,319955,321120,323397.0,496
4488,8,320193,321120,323440.0,597
4489,1,320246,321120,322818.0,510
4490,7,320541,321120,323224.0,539
4491,9,320571,321120,323251.0,540
4492,0,320675,321120,323070.0,395
4493,3,320727,321120,323092.0,655
4494,4,320839,321120,323288.0,393
4495,5,320932,321120,323683.0,496
4496,8,321002,321120,323586.0,597
4497,1,321028,321120,322896.0,510
4498,6,321039,321120,322864.0,416
4499,2,321044,321120,323116.0,568
4500,0,321125,322560,325195.0,395
4501,1,321163,322560,324732.0,510
4502,2,321179,322560,323942.0,568
4503,3,321402,322560,324953.0,655
4504,4,321432,322560,325562.0,393
4505,5,321444,322560,325200.0,496
4506,6,321468,322560,324302.0,416
4507,7,321559,322560,325264.0,539
4508,8,321595,322560,325521.0,597
4509,9,321603,322560,324717.0,540
4510,3,321660,322560,325007.0,655
4511,1,321698,322560,325107.0,510
4512,0,321707,322560,325777.0,395
4513,2,321726,322560,325367.0,568
4514,5,321749,322560,325785.0,496
4515,4,321781,322560,325670.0,393
4516,8,321898,322560,325962.0,597
4517,9,321909,322560,325582.0,540
4518,6,321996,322560,324800.0,416
4519,7,322006,322560,325911.0,539
4520,8,322133,322560,326145.0,597
4521,6,322194,322560,325527.0,416
4522,3,322219,322560,325112.0,655
4523,4,322226,322560,325931.0,393
4524,7,322248,322560,326230.0,539
4525,0,322359,322560,325798.0,395
4526,2,322371,322560,325682.0,568
4527,5,322376,322560,325810.0,496
4528,1,322443,322560,325223.0,510
4529,9,322518,322560,325911.0,540
4530,3,322518,322560,325260.0,655
4531,0,322519,322560,326210.0,395
4532,1,322708,324000,326391.0,510
4533,6,322718,324000,326153.0,416
4534,5,322973,324000,326272.0,496
4535,7,322991,324000,326972.0,539
4536,2,323021,324000,326478.0,568
4537,8,323076,324000,326565.0,597
4538,9,323133,324000,327028.0,540
4539,4,323298,324000,327242.0,393
4540,6,323325,324000,326533.0,416
4541,4,323374,324000,327496.0,393
4542,1,323389,324000,326978.0,510
4543,8,323395,324000,327117.0,597
4544,3,323407,324000,326842.0,655
4545,5,323489,324000,327285.0,496
4546,7,323559,324000,327113.0,539
4547,0,323579,324000,327064.0,395
4548,2,323662,324000,326635.0,568
4549,9,323769,324000,327260.0,540
4550,8,323818,324000,327283.0,597
4551,0,323949,324000,327272.0,395
4552,5,323976,324000,327310.0,496
4553,6,323997,324000,327171.0,416
4554,9,324051,325440,327521.0,540
4555,7,324221,325440,327518.0,539
4556,4,324222,325440,327675.0,393
4557,1,324225,325440,327424.0,510
4558,3,324258,325440,327354.0,655
4559,2,324288,325440,327603.0,568
4560,3,324355,325440,327564.0,655
4561,0,324494,325440,327614.0,395
4562,5,324567,325440,327912.0,496
4563,4,324805,325440,327750.0,393
4564,9,325061,325440,327627.0,540
4565,2,325302,325440,327775.0,568
4566,8,325461,326880,328451.0,597
4567,1,325681,326880,328567.0,510
4568,6,325772,326880,328302.0,416
4569,7,325779,326880,328968.0,539
4570,9,325780,326880,328941.0,540
4571,7,325794,326880,329056.0,539
4572,3,325816,326880,328703.0,655
4573,0,325828,326880,329046.0,395
4574,6,325954,326880,328410.0,416
4575,8,325969,326880,329090.0,597
4576,1,326002,326880,328636.0,510
4577,5,326179,326880,328631.0,496
4578,2,326205,326880,328939.0,568
4579,4,326260,326880,329236.0,393
4580,4,326331,326880,329336.0,393
4581,8,326397,326880,329825.0,597
4582,5,326416,326880,329243.0,496
4583,0,326420,326880,329197.0,395
4584,9,326591,326880,329188.0,540
4585,2,326597,326880,329375.0,568
4586,1,326796,326880,328972.0,510
4587,3,326838,326880,328893.0,655
4588,6,326844,326880,329342.0,416
4589,7,326893,328320,330181.0,539
4590,9,326965,328320,330337.0,540
4591,0,326989,328320,330330.0,395
4592,5,327058,328320,330066.0,496
4593,6,327074,328320,330255.0,416
4594,3,327165,328320,329961.0,655
4595,4,327292,328320,330541.0,393
4596,8,327482,328320,330214.0,597
4597,7,327520,328320,330315.0,539
4598,2,327802,328320,330192.0,568
4599,1,327910,328320,330030.0,510
4600,6,327931,328320,330422.0,416
4601,4,328014,328320,330635.0,393
4602,0,328025,328320,330385.0,395
4603,1,328042,328320,330265.0,510
4604,3,328058,328320,330164.0,655
4605,5,328095,328320,330829.0,496
4606,2,328128,328320,330288.0,568
4607,9,328257,328320,330461.0,540
4608,8,328282,328320,330699.0,597
4609,7,328330,329760,331957.0,539
4610,7,328349,329760,332695.0,539
4611,1,328360,329760,331704.0,510
4612,0,328392,329760,332489.0,395
4613,9,328426,329760,331711.0,540
4614,6,328454,329760,331489.0,416
4615,2,328551,329760,331999.0,568
4616,8,328585,329760,331525.0,597
4617,3,328655,329760,331927.0,655
4618,5,328678,329760,331592.0,496
4619,4,328701,329760,332424.0,393
4620,4,328800,329760,332477.0,393
4621,0,328860,329760,332682.0,395
4622,6,328883,329760,332198.0,416
4623,3,328904,329760,331991.0,655
4624,1,329015,329760,331951.0,510
4625,7,329035,329760,332981.0,539
4626,9,329163,329760,332683.0,540
4627,2,329346,329760,332638.0,568
4628,5,329389,329760,331736.0,496
4629,8,329410,329760,332489.0,597
