Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time,Deadline
6886,5,486086,486720,489482.0,496,489153
6887,1,486098,486720,489064.0,510,488117
6888,7,486170,486720,489744.0,539,489211
6889,0,486176,486720,489619.0,395,489243
6890,9,486177,486720,489628.0,540,488712
6891,3,486187,486720,489641.0,655,488181
6892,0,486341,486720,489688.0,395,489049
6893,2,486503,486720,490073.0,568,488021
6894,7,486508,486720,489823.0,539,488315
6895,8,486525,486720,489900.0,597,488673
6896,6,486527,486720,489713.0,416,488384
6897,1,486546,486720,489930.0,510,487582
6898,4,486629,486720,489669.0,393,489088
6899,5,486723,488160,489924.0,496,489815
6900,0,486871,488160,490130.0,395,489989
6901,1,486962,488160,489981.0,510,489849
6902,2,487056,488160,490106.0,568,489248
6903,3,487235,488160,490062.0,655,490272
6904,4,487353,488160,490144.0,393,490957
6905,5,487589,488160,490351.0,496,490044
6906,6,487637,488160,490376.0,416,489448
6907,7,487701,488160,490115.0,539,490429
6908,8,487714,488160,490290.0,597,490060
6909,9,487869,488160,490314.0,540,489720
6910,4,487971,488160,490472.0,393,490028
6911,7,488075,488160,490255.0,539,489288
6912,2,488387,489600,490584.0,568,491237
6913,6,488571,489600,490842.0,416,491533
6914,5,488587,489600,490962.0,496,490866
6915,3,488901,489600,491078.0,655,491432
6916,0,488979,489600,491152.0,395,492486
6917,9,488989,489600,491007.0,540,491669
6918,8,489017,489600,491340.0,597,491672
6919,1,489084,489600,490937.0,510,492161
6920,9,489086,489600,491313.0,540,491290
6921,2,489235,489600,491026.0,568,491529
6922,4,489238,489600,491576.0,393,490544
6923,7,489240,489600,491291.0,539,492093
6924,8,489247,489600,491502.0,597,492328
6925,5,489296,489600,491476.0,496,491781
6926,0,489338,489600,491405.0,395,491074
6927,3,489425,489600,491229.0,655,492052
6928,6,489468,489600,491081.0,416,491228
6929,1,489621,491040,492891.0,510,494352
6930,5,489643,491040,492445.0,496,493075
6931,8,489669,491040,493198.0,597,493389
6932,0,489765,491040,493440.0,395,493492
6933,3,489773,491040,493120.0,655,492877
6934,1,489835,491040,493010.0,510,492313
6935,4,489921,491040,493474.0,393,494362
6936,9,489941,491040,493010.0,540,492697
6937,2,489972,491040,492954.0,568,492827
6938,7,490069,491040,493447.0,539,493670
6939,6,490089,491040,492627.0,416,492792
6940,3,490258,491040,493163.0,655,492734
6941,6,490259,491040,493413.0,416,493498
6942,2,490281,491040,493542.0,568,492664
6943,0,490393,491040,493582.0,395,493476
6944,1,490400,491040,493112.0,510,493176
6945,7,490417,491040,493703.0,539,493739
6946,8,490489,491040,493724.0,597,493507
6947,9,490604,491040,493648.0,540,493311
6948,4,490608,491040,493728.0,393,493816
6949,5,490659,491040,493807.0,496,492697
6950,8,490836,491040,494234.0,597,493507
6951,5,490845,491040,493832.0,496,492988
6952,9,490860,491040,493782.0,540,492272
6953,1,490921,491040,493250.0,510,492641
6954,7,490933,491040,493843.0,539,492956
6955,3,490945,491040,493281.0,655,493277
6956,4,491060,492480,495199.0,393,493790
6957,0,491069,492480,494857.0,395,494338
6958,2,491084,492480,494011.0,568,493866
6959,6,491112,492480,494066.0,416,493705
6960,7,491131,492480,495229.0,539,494847
6961,9,491152,492480,494669.0,540,493773
6962,2,491312,492480,494398.0,568,494688
6963,5,491358,492480,495242.0,496,494657
6964,6,491423,492480,494290.0,416,494460
6965,3,491471,492480,494919.0,655,494954
6966,0,491553,492480,494900.0,395,494728
6967,8,491557,492480,495152.0,597,495249
6968,1,491579,492480,494473.0,510,494263
6969,4,491623,492480,495340.0,393,494321
6970,7,491630,492480,495710.0,539,495787
6971,5,491660,492480,495267.0,496,494095
6972,8,491702,492480,495245.0,597,494795
6973,4,491756,492480,495455.0,393,496017
6974,2,491802,492480,494922.0,568,493719
6975,6,491804,492480,495104.0,416,494219
6976,1,492049,492480,494659.0,510,496549
6977,9,492075,492480,495119.0,540,494485
6978,3,492089,492480,495083.0,655,494036
6979,0,492099,492480,495034.0,395,493881
6980,3,492402,492480,495240.0,655,494347
6981,0,492433,492480,495167.0,395,495170
6982,7,492629,493920,495919.0,539,497217
6983,9,492644,493920,495981.0,540,495901
6984,6,492800,493920,495460.0,416,495500
6985,8,492935,493920,495729.0,597,496285
6986,5,492978,493920,496198.0,496,495244
6987,4,492988,493920,495939.0,393,497331
6988,1,493143,493920,495473.0,510,495093
6989,2,493218,493920,495675.0,568,496242
6990,2,493274,493920,495846.0,568,495282
6991,4,493304,493920,496011.0,393,496848
6992,9,493322,493920,496071.0,540,496130
6993,0,493378,493920,495650.0,395,495849
6994,6,493381,493920,496691.0,416,496197
6995,1,493452,493920,496597.0,510,495906
6996,8,493498,493920,496567.0,597,496953
6997,7,493884,493920,495998.0,539,496058
6998,5,494009,495360,497575.0,496,498904
6999,3,494030,495360,497494.0,655,496744
7000,5,494100,495360,497697.0,496,497065
7001,2,494114,495360,496965.0,568,496828
7002,3,494179,495360,497663.0,655,496259
7003,7,494233,495360,497858.0,539,497609
7004,8,494237,495360,497711.0,597,497099
7005,6,494258,495360,497052.0,416,497633
7006,1,494286,495360,497637.0,510,497478
7007,4,494309,495360,498094.0,393,497456
7008,0,494371,495360,497967.0,395,497103
7009,9,494426,495360,497969.0,540,498860
7010,1,494571,495360,497849.0,510,497909
7011,4,494590,495360,498252.0,393,497625
7012,5,494596,495360,498135.0,496,497363
7013,7,494645,495360,498261.0,539,498370
7014,2,494656,495360,497874.0,568,496545
7015,6,494666,495360,498010.0,416,496674
7016,9,494715,495360,498341.0,540,497417
7017,0,494718,495360,497999.0,395,498152
7018,8,494733,495360,498568.0,597,497003
7019,3,494759,495360,497813.0,655,497380
7020,7,494828,495360,498632.0,539,496735
7021,3,494919,495360,498496.0,655,497643
7022,1,494970,495360,498326.0,510,497256
7023,5,495005,495360,498500.0,496,498152
7024,9,495059,495360,498475.0,540,497746
7025,0,495060,495360,498224.0,395,497010
7026,8,495179,495360,498642.0,597,496848
7027,2,495240,495360,498043.0,568,496943
7028,4,495416,496800,499317.0,393,498924
7029,6,495472,496800,499050.0,416,498453
7030,7,495556,496800,499436.0,539,498758
7031,9,495633,496800,499531.0,540,498288
7032,5,495705,496800,499903.0,496,502744
7033,1,495761,496800,499419.0,510,498819
7034,2,495771,496800,499083.0,568,499266
7035,6,495805,496800,499355.0,416,498700
7036,3,495812,496800,499342.0,655,498857
7037,8,495813,496800,500017.0,597,499043
7038,0,495819,496800,499473.0,395,498136
7039,4,495959,496800,499811.0,393,499899
7040,6,496052,496800,499701.0,416,498409
7041,3,496058,496800,499591.0,655,497860
7042,1,496084,496800,499577.0,510,498437
7043,2,496183,496800,499646.0,568,498948
7044,7,496426,496800,499515.0,539,500020
7045,0,496486,496800,499806.0,395,498078
7046,9,496520,496800,500033.0,540,499310
7047,5,496629,496800,500130.0,496,498220
7048,8,496639,496800,500110.0,597,498018
7049,4,496641,496800,499952.0,393,498499
7050,7,496694,496800,500459.0,539,499690
7051,2,496727,496800,499894.0,568,499268
7052,6,496890,498240,500241.0,416,500321
7053,4,496931,498240,500784.0,393,499975
7054,9,496955,498240,501140.0,540,499943
7055,0,496974,498240,500627.0,395,500685
7056,1,497006,498240,500236.0,510,500235
7057,5,497352,498240,501165.0,496,500600
7058,8,497356,498240,501127.0,597,500679
7059,3,497436,498240,500775.0,655,499952
7060,5,497460,498240,501246.0,496,499908
7061,0,497481,498240,501334.0,395,499628
7062,7,497548,498240,500936.0,539,500650
7063,1,497597,498240,500813.0,510,499901
7064,4,497694,498240,501228.0,393,501231
7065,9,497702,498240,501347.0,540,500277
7066,3,497740,498240,501162.0,655,499218
7067,2,497799,498240,500535.0,568,500392
7068,8,497806,498240,501483.0,597,500295
7069,6,498078,498240,500590.0,416,500140
7070,8,498111,498240,501717.0,597,501224
7071,0,498148,498240,501437.0,395,501691
7072,5,498209,498240,501372.0,496,499994
7073,3,498296,499680,501991.0,655,502548
7074,9,498309,499680,502395.0,540,501610
7075,6,498322,499680,501701.0,416,502706
7076,2,498324,499680,501809.0,568,501001
7077,7,498338,499680,502314.0,539,501053
7078,1,498363,499680,501747.0,510,501898
7079,4,498533,499680,502501.0,393,501860
7080,4,498594,499680,502655.0,393,503021
7081,7,498649,499680,502790.0,539,501805
7082,9,498679,499680,502657.0,540,502398
7083,6,498822,499680,502043.0,416,500783
7084,0,498883,499680,502384.0,395,500772
7085,3,498976,499680,502680.0,655,501053
7086,8,499170,499680,502474.0,597,501416
7087,5,499185,499680,502682.0,496,501341
7088,2,499206,499680,502661.0,568,501346
7089,1,499206,499680,502754.0,510,501328
7090,4,499257,499680,502708.0,393,501486
7091,1,499309,499680,502999.0,510,501741
7092,5,499382,499680,502918.0,496,501151
7093,6,499440,499680,502596.0,416,501363
7094,0,499567,499680,502725.0,395,503071
7095,8,499586,499680,502898.0,597,501678
7096,3,499614,499680,502933.0,655,502452
7097,2,499729,501120,503318.0,568,502576
7098,9,499837,501120,503522.0,540,502466
7099,7,499838,501120,503552.0,539,502927
7100,8,499935,501120,504192.0,597,504093
7101,7,500002,501120,503898.0,539,503502
7102,9,500061,501120,503765.0,540,502125
7103,0,500071,501120,503612.0,395,503292
7104,4,500077,501120,503742.0,393,503293
7105,3,500162,501120,503567.0,655,503646
7106,1,500295,501120,503138.0,510,502945
7107,2,500328,501120,503765.0,568,503863
7108,6,500365,501120,503919.0,416,502449
7109,5,500482,501120,504035.0,496,503157
7110,6,500497,501120,504138.0,416,503213
7111,0,500539,501120,503705.0,395,503100
7112,7,500683,501120,504092.0,539,502812
7113,9,500702,501120,503859.0,540,502990
7114,2,500803,501120,503952.0,568,502405
7115,4,500933,501120,504022.0,393,502795
7116,3,500938,501120,503784.0,655,502572
7117,5,500955,501120,504321.0,496,502445
7118,1,501016,501120,503373.0,510,503700
7119,8,501215,502560,505451.0,597,505775
7120,7,501224,502560,505302.0,539,504146
7121,4,501278,502560,505111.0,393,504774
7122,6,501380,502560,504406.0,416,503635
7123,1,501422,502560,504411.0,510,504373
7124,2,501447,502560,504659.0,568,504966
7125,9,501480,502560,505176.0,540,504855
7126,3,501494,502560,505014.0,655,503914
7127,5,501626,502560,505201.0,496,505299
7128,0,501653,502560,504775.0,395,504291
7129,8,501799,502560,505703.0,597,504291
7130,3,501894,502560,505204.0,655,504673
7131,2,501900,502560,504816.0,568,504965
7132,6,501950,502560,505111.0,416,504497
7133,4,501973,502560,505591.0,393,503978
7134,0,501986,502560,505107.0,395,504858
7135,8,502040,502560,505807.0,597,504802
7136,7,502089,502560,505381.0,539,503721
7137,9,502196,502560,505365.0,540,504647
7138,1,502261,502560,505733.0,510,503641
7139,5,502357,502560,505439.0,496,504656
7140,6,502436,502560,505581.0,416,504005
7141,8,502492,502560,505967.0,597,504880
7142,3,502509,502560,505308.0,655,504036
7143,4,502720,504000,506806.0,393,505909
7144,0,502738,504000,507211.0,395,506016
7145,1,502742,504000,506446.0,510,506688
7146,5,502891,504000,506669.0,496,506341
7147,9,502895,504000,507005.0,540,506886
7148,7,502936,504000,506881.0,539,507112
7149,2,502945,504000,506286.0,568,507186
7150,3,503156,504000,506900.0,655,505961
7151,1,503164,504000,506650.0,510,505403
7152,7,503224,504000,507129.0,539,505913
7153,4,503267,504000,507147.0,393,505436
7154,9,503314,504000,507434.0,540,506273
7155,0,503375,504000,507367.0,395,506838
7156,2,503439,504000,506540.0,568,505627
7157,5,503590,504000,507030.0,496,505793
7158,6,503615,504000,507032.0,416,505401
7159,8,503617,504000,507439.0,597,506375
7160,3,503697,504000,507001.0,655,505645
7161,8,503776,504000,507587.0,597,505963
7162,2,503783,504000,507283.0,568,506278
7163,1,503792,504000,507469.0,510,505513
7164,6,503806,504000,507396.0,416,505131
7165,0,503826,504000,507546.0,395,506110
7166,9,503851,504000,507564.0,540,505684
7167,5,503900,504000,507589.0,496,505847
7168,4,503945,504000,507200.0,393,506721
7169,7,503971,504000,507247.0,539,506261
7170,4,504009,505440,508419.0,393,508179
7171,0,504077,505440,508581.0,395,507573
7172,5,504190,505440,508741.0,496,507688
7173,7,504292,505440,508631.0,539,507596
7174,9,504436,505440,508631.0,540,506432
7175,1,504515,505440,507863.0,510,506979
7176,3,504557,505440,508259.0,655,506555
7177,2,504690,505440,507841.0,568,509088
7178,8,504722,505440,508667.0,597,508559
7179,6,504788,505440,507995.0,416,506959
7180,8,504878,505440,508804.0,597,506645
7181,0,504885,505440,508767.0,395,507268
7182,2,504930,505440,508294.0,568,506969
7183,9,505075,505440,508858.0,540,507297
7184,6,505096,505440,508349.0,416,507857
7185,3,505100,505440,508452.0,655,506414
7186,7,505103,505440,508810.0,539,507006
7187,4,505215,505440,508695.0,393,506755
7188,1,505272,505440,508593.0,510,508220
7189,5,505366,505440,508883.0,496,506894
7190,6,505410,505440,508712.0,416,507173
7191,4,505451,506880,509707.0,393,510176
7192,5,505616,506880,508980.0,496,508732
7193,9,505651,506880,510120.0,540,509594
7194,3,505727,506880,509713.0,655,508916
7195,7,505749,506880,509928.0,539,508359
7196,2,505781,506880,508820.0,568,508041
7197,1,505800,506880,508853.0,510,507850
7198,8,505811,506880,509186.0,597,508751
7199,0,505829,506880,509582.0,395,508884
7200,0,505966,506880,510490.0,395,509116
7201,1,505988,506880,510093.0,510,511598
7202,2,505990,506880,509522.0,568,507927
7203,3,506084,506880,509955.0,655,508487
7204,4,506095,506880,510043.0,393,511554
7205,5,506183,506880,509780.0,496,508473
7206,6,506238,506880,509652.0,416,508988
7207,7,506320,506880,510007.0,539,508475
7208,8,506448,506880,510063.0,597,509309
7209,9,506680,506880,510323.0,540,508653
7210,1,506813,506880,510222.0,510,509407
7211,8,506814,506880,510167.0,597,509316
7212,6,506815,506880,510349.0,416,509757
7213,5,506938,508320,510813.0,496,509899
7214,0,506974,508320,510883.0,395,509540
7215,2,506982,508320,510609.0,568,510599
7216,7,507078,508320,511258.0,539,510056
7217,4,507103,508320,511074.0,393,510560
7218,9,507167,508320,511095.0,540,510331
7219,3,507263,508320,510586.0,655,509931
7220,3,507270,508320,510954.0,655,510663
7221,9,507371,508320,511140.0,540,510582
7222,4,507572,508320,511246.0,393,510143
7223,7,507696,508320,511493.0,539,510728
7224,8,507717,508320,511238.0,597,511506
7225,0,507833,508320,511271.0,395,509680
7226,1,507864,508320,510605.0,510,510288
7227,6,507884,508320,510664.0,416,510210
7228,2,507915,508320,511100.0,568,509366
7229,5,507936,508320,511165.0,496,509415
7230,3,508013,508320,511240.0,655,511024
7231,1,508141,508320,510746.0,510,510131
7232,2,508316,508320,511283.0,568,509966
7233,5,508489,509760,511992.0,496,512842
7234,4,508540,509760,512283.0,393,514915
7235,6,508668,509760,511598.0,416,511237
7236,8,508850,509760,511800.0,597,512802
7237,7,508874,509760,512311.0,539,511459
7238,0,508889,509760,512579.0,395,512308
7239,9,509001,509760,512525.0,540,511230
7240,9,509047,509760,512748.0,540,512164
7241,7,509093,509760,512429.0,539,513403
7242,0,509234,509760,512749.0,395,511906
7243,8,509236,509760,512684.0,597,511709
7244,3,509338,509760,512312.0,655,511513
7245,4,509448,509760,512460.0,393,511247
7246,5,509534,509760,512606.0,496,511438
7247,6,509591,509760,511729.0,416,511769
7248,1,509638,509760,511637.0,510,511765
7249,2,509639,509760,511837.0,568,511858
7250,6,509640,509760,511892.0,416,511243
7251,5,509650,509760,512773.0,496,512683
7252,9,509710,509760,512907.0,540,513018
7253,4,509720,509760,512553.0,393,511983
7254,1,509759,509760,512405.0,510,511912
7255,2,509854,511200,512904.0,568,513145
7256,8,509909,511200,513037.0,597,514336
7257,3,509927,511200,513169.0,655,512917
7258,7,510031,511200,513244.0,539,514136
7259,0,510031,511200,513166.0,395,513129
7260,9,510300,511200,513146.0,540,513093
7261,0,510409,511200,513267.0,395,513250
7262,8,510637,511200,513754.0,597,512914
7263,7,510813,511200,513453.0,539,513949
7264,1,510826,511200,513086.0,510,513434
7265,6,510927,511200,513114.0,416,512701
7266,2,510956,511200,513525.0,568,513291
7267,5,510971,511200,513556.0,496,514041
7268,3,511098,511200,513231.0,655,513410
7269,4,511219,512640,515236.0,393,514972
7270,4,511306,512640,515331.0,393,515948
7271,6,511330,512640,514123.0,416,513747
7272,0,511349,512640,515460.0,395,514903
7273,2,511364,512640,515132.0,568,514607
7274,3,511415,512640,514772.0,655,513906
7275,5,511421,512640,514714.0,496,514042
7276,8,511535,512640,514816.0,597,515447
7277,7,511547,512640,515230.0,539,514721
7278,9,511555,512640,515157.0,540,514061
7279,1,511639,512640,514846.0,510,514815
7280,8,511703,512640,515395.0,597,516295
7281,0,511792,512640,515556.0,395,514374
7282,6,511951,512640,514931.0,416,514945
7283,5,512006,512640,514938.0,496,514128
7284,3,512097,512640,514894.0,655,514674
7285,9,512100,512640,515592.0,540,514594
7286,2,512159,512640,515409.0,568,515341
7287,7,512197,512640,515666.0,539,516038
7288,4,512281,512640,515518.0,393,515101
7289,1,512316,512640,514916.0,510,514531
7290,3,512352,512640,515237.0,655,514884
7291,6,512360,512640,515513.0,416,514195
7292,5,512365,512640,515409.0,496,517085
7293,7,512414,512640,515823.0,539,514661
7294,9,512487,512640,515649.0,540,513663
7295,8,512492,512640,515834.0,597,515697
7296,4,512527,512640,515824.0,393,514542
7297,1,512589,512640,514967.0,510,514375
7298,2,512657,514080,515959.0,568,515463
7299,0,512661,514080,516028.0,395,515694
7300,5,512669,514080,516254.0,496,517567
7301,3,512733,514080,516023.0,655,516412
7302,4,512776,514080,516271.0,393,515741
7303,8,513089,514080,516081.0,597,516272
7304,0,513266,514080,516146.0,395,516242
7305,1,513277,514080,515885.0,510,515839
7306,9,513486,514080,516179.0,540,516286
7307,7,513490,514080,516219.0,539,516217
7308,2,513615,514080,516093.0,568,515582
7309,6,513796,514080,516148.0,416,515924
7310,5,513827,514080,516391.0,496,516123
7311,4,513998,514080,516413.0,393,516074
7312,1,514081,515520,517206.0,510,517256
7313,7,514218,515520,517389.0,539,517790
7314,0,514287,515520,516872.0,395,517040
7315,9,514293,515520,517063.0,540,517804
7316,3,514385,515520,517145.0,655,516584
7317,8,514399,515520,517176.0,597,517442
7318,2,514409,515520,516704.0,568,516979
7319,6,514426,515520,516759.0,416,516800
7320,6,514482,515520,517277.0,416,517510
7321,2,514501,515520,517425.0,568,517880
7322,3,514590,515520,517338.0,655,517034
7323,4,514645,515520,517585.0,393,517153
7324,9,514691,515520,517411.0,540,518816
7325,0,514718,515520,517460.0,395,517824
7326,7,514729,515520,517631.0,539,518183
7327,5,514847,515520,517274.0,496,517748
7328,8,515036,515520,518045.0,597,516862
7329,1,515045,515520,517276.0,510,518106
7330,0,515348,515520,517629.0,395,516743
7331,1,515425,515520,517395.0,510,517719
7332,6,515488,515520,517698.0,416,516909
7333,3,515700,516960,518230.0,655,518421
7334,4,515701,516960,518448.0,393,519201
7335,9,515701,516960,518202.0,540,518841
7336,8,515724,516960,518363.0,597,519291
7337,5,515792,516960,518520.0,496,518666
7338,7,515937,516960,518439.0,539,519571
7339,2,516020,516960,518215.0,568,519371
7340,7,516038,516960,518518.0,539,518831
7341,8,516049,516960,518556.0,597,518480
7342,2,516121,516960,518519.0,568,519067
7343,5,516192,516960,519042.0,496,519308
7344,3,516552,516960,518551.0,655,518920
7345,9,516596,516960,518495.0,540,519214
7346,6,516831,516960,518296.0,416,518633
7347,1,517050,518400,520178.0,510,519162
7348,0,517086,518400,520534.0,395,521176
7349,4,517092,518400,520884.0,393,520265
7350,1,517122,518400,520248.0,510,520641
7351,9,517210,518400,520139.0,540,519940
7352,4,517429,518400,520946.0,393,519811
7353,8,517487,518400,520081.0,597,520074
7354,6,517554,518400,519696.0,416,520672
7355,3,517576,518400,520488.0,655,520597
7356,5,517639,518400,519727.0,496,520063
7357,2,517756,518400,520379.0,568,521024
7358,0,517768,518400,520712.0,395,520749
7359,7,517776,518400,520895.0,539,520238
7360,5,517796,518400,521056.0,496,519521
7361,9,517819,518400,520836.0,540,520192
7362,2,517972,518400,521015.0,568,519692
7363,8,517992,518400,521283.0,597,519886
7364,4,518020,518400,521182.0,393,521620
7365,0,518114,518400,520895.0,395,520601
7366,3,518166,518400,520666.0,655,521380
7367,1,518174,518400,520379.0,510,520351
7368,6,518209,518400,520761.0,416,520613
7369,7,518214,518400,521000.0,539,521014
7370,1,518227,518400,520430.0,510,520230
7371,0,518317,518400,521042.0,395,521137
7372,9,518325,518400,521019.0,540,519662
7373,5,518345,518400,521238.0,496,519787
7374,6,518422,519840,521368.0,416,521574
7375,4,518458,519840,521531.0,393,521743
7376,2,518757,519840,521401.0,568,522874
7377,8,518869,519840,521501.0,597,521689
7378,7,519033,519840,521521.0,539,522513
7379,3,519176,519840,521304.0,655,521479
7380,9,519231,519840,521661.0,540,521721
7381,4,519367,519840,521835.0,393,521350
7382,8,519500,519840,521716.0,597,521946
7383,3,519614,519840,521690.0,655,521478
7384,1,519660,519840,521313.0,510,521478
7385,7,519785,519840,521825.0,539,521757
7386,6,519875,521280,522169.0,416,522307
7387,2,519938,521280,522504.0,568,524186
7388,5,520047,521280,522934.0,496,523355
7389,0,520101,521280,522734.0,395,524640
7390,0,520104,521280,523352.0,395,524044
7391,7,520123,521280,523402.0,539,522620
7392,6,520204,521280,522372.0,416,525565
7393,5,520234,521280,523663.0,496,522749
7394,1,520253,521280,523001.0,510,523859
7395,4,520265,521280,523272.0,393,523381
7396,3,520354,521280,523117.0,655,523965
7397,2,520401,521280,522823.0,568,523574
7398,8,520430,521280,523184.0,597,523585
7399,9,520492,521280,523098.0,540,523099
7400,8,520563,521280,523738.0,597,523053
7401,7,520652,521280,523481.0,539,523307
7402,0,520851,521280,523480.0,395,522453
7403,4,520981,521280,523637.0,393,523535
7404,6,521117,521280,523084.0,416,524228
7405,1,521178,521280,523249.0,510,523726
7406,9,521190,521280,523509.0,540,523461
7407,2,521236,521280,523441.0,568,524420
7408,5,521239,521280,523733.0,496,523301
7409,3,521272,521280,523189.0,655,523359
7410,5,521298,522720,524377.0,496,524214
7411,4,521307,522720,525276.0,393,524028
7412,7,521321,522720,525407.0,539,525321
7413,0,521510,522720,524553.0,395,524109
7414,8,521559,522720,524815.0,597,525647
7415,2,521582,522720,524099.0,568,523839
7416,1,521583,522720,524885.0,510,524180
7417,6,521623,522720,524066.0,416,524889
7418,9,521639,522720,524779.0,540,524374
7419,3,521684,522720,524995.0,655,525502
7420,0,521828,522720,525241.0,395,524410
7421,6,521903,522720,524659.0,416,524113
7422,9,521947,522720,525322.0,540,524764
7423,7,522004,522720,525657.0,539,526428
7424,3,522012,522720,525090.0,655,524794
7425,2,522057,522720,525317.0,568,524292
7426,8,522060,522720,525613.0,597,524715
7427,5,522112,522720,525101.0,496,524351
7428,4,522230,522720,525674.0,393,525160
7429,1,522307,522720,525001.0,510,524800
7430,5,522315,522720,525734.0,496,525383
7431,4,522318,522720,525815.0,393,524334
7432,0,522462,522720,525567.0,395,524775
7433,1,522491,522720,525289.0,510,524095
7434,2,522492,522720,525600.0,568,524196
7435,6,522504,522720,525509.0,416,524407
7436,7,522556,522720,526007.0,539,524226
7437,9,522592,522720,525620.0,540,524524
7438,3,522599,522720,525443.0,655,524064
7439,8,522649,522720,526003.0,597,524397
7440,8,522790,524160,526611.0,597,526433
7441,3,522928,524160,526222.0,655,525435
7442,9,522929,524160,526464.0,540,525965
7443,7,523224,524160,526334.0,539,526058
7444,5,523276,524160,526534.0,496,526381
7445,2,523311,524160,526298.0,568,526445
7446,1,523327,524160,526123.0,510,525377
7447,4,523487,524160,526495.0,393,527851
7448,0,523530,524160,526200.0,395,526541
7449,6,523532,524160,526175.0,416,525643
7450,4,523623,524160,526654.0,393,526745
7451,6,523657,524160,526428.0,416,526711
7452,7,523879,524160,526636.0,539,526079
7453,9,523918,524160,526509.0,540,526202
7454,0,524022,524160,526261.0,395,525800
7455,5,524028,524160,526559.0,496,526216
7456,3,524077,524160,526369.0,655,525354
7457,2,524249,525600,526840.0,568,526943
7458,1,524317,525600,526947.0,510,527125
7459,8,524334,525600,527272.0,597,529427
7460,2,524334,525600,527142.0,568,527910
7461,7,524739,525600,527518.0,539,528840
7462,3,524754,525600,527406.0,655,527920
7463,8,524778,525600,527537.0,597,527948
7464,6,524822,525600,527229.0,416,527489
7465,1,524871,525600,528234.0,510,527984
7466,9,525040,525600,527512.0,540,527618
7467,4,525083,525600,527608.0,393,527560
7468,0,525123,525600,527433.0,395,527756
7469,5,525171,525600,527276.0,496,528284
7470,3,525172,525600,527504.0,655,528317
7471,5,525387,525600,527814.0,496,527982
7472,6,525464,525600,527518.0,416,526980
7473,0,525470,525600,527483.0,395,527225
7474,9,525630,527040,528489.0,540,529545
7475,2,525863,527040,528354.0,568,529816
7476,1,525979,527040,528920.0,510,529490
7477,8,526096,527040,528764.0,597,528944
7478,7,526098,527040,529330.0,539,529175
7479,4,526119,527040,529639.0,393,528807
7480,3,526134,527040,529286.0,655,530352
7481,8,526169,527040,528890.0,597,528383
7482,5,526201,527040,528789.0,496,530222
7483,4,526346,527040,529916.0,393,529181
7484,1,526394,527040,529105.0,510,529187
7485,2,526424,527040,528967.0,568,529307
7486,6,526435,527040,529787.0,416,528556
7487,0,526443,527040,529559.0,395,528737
7488,7,526467,527040,529825.0,539,528683
7489,9,526553,527040,528991.0,540,528963
7490,8,526570,527040,530110.0,597,529028
7491,6,526576,527040,529842.0,416,529484
7492,5,526586,527040,529669.0,496,528836
7493,2,526602,527040,529633.0,568,529044
7494,4,526615,527040,530097.0,393,529695
7495,3,526636,527040,529329.0,655,529489
7496,1,526734,527040,529375.0,510,529328
7497,9,526748,527040,529553.0,540,528835
7498,0,526823,527040,529624.0,395,528377
7499,7,526823,527040,530195.0,539,529591
7500,0,526834,527040,530149.0,395,528585
7501,1,526974,527040,529405.0,510,529189
7502,2,526976,527040,529907.0,568,528408
7503,3,527048,528480,530404.0,655,531176
7504,4,527055,528480,530631.0,393,530673
7505,5,527074,528480,530580.0,496,530293
7506,6,527075,528480,530640.0,416,531302
7507,7,527083,528480,530635.0,539,530391
7508,8,527151,528480,530580.0,597,530758
7509,9,527435,528480,530555.0,540,530369
7510,4,527440,528480,530906.0,393,530550
7511,8,527529,528480,531419.0,597,530370
7512,2,527676,528480,530803.0,568,529907
7513,7,527709,528480,530814.0,539,529974
7514,5,527882,528480,530966.0,496,529876
7515,1,527907,528480,530629.0,510,529998
7516,6,527914,528480,530770.0,416,531242
7517,9,528016,528480,530740.0,540,530089
7518,0,528061,528480,530808.0,395,529839
7519,3,528299,528480,530561.0,655,530078
7520,1,528318,528480,531140.0,510,530575
7521,7,528318,528480,531230.0,539,530130
7522,2,528356,528480,530836.0,568,531157
7523,3,528564,529920,531833.0,655,531264
7524,0,528629,529920,531811.0,395,531441
7525,5,528638,529920,531302.0,496,531733
7526,4,528638,529920,532118.0,393,532168
7527,6,528785,529920,531195.0,416,532111
7528,8,528841,529920,531612.0,597,531208
7529,9,528968,529920,531765.0,540,531710
7530,6,529002,529920,531504.0,416,531539
7531,5,529076,529920,532281.0,496,532674
7532,7,529147,529920,532051.0,539,533549
7533,2,529191,529920,531234.0,568,532245
7534,3,529259,529920,531993.0,655,532374
7535,0,529281,529920,531928.0,395,532716
7536,8,529427,529920,532324.0,597,531565
7537,1,529507,529920,531842.0,510,532260
7538,4,529521,529920,532248.0,393,531763
7539,9,529544,529920,532086.0,540,533587
7540,7,529621,529920,532130.0,539,532341
7541,6,529699,529920,532059.0,416,530580
7542,9,529721,529920,532220.0,540,531436
7543,0,529847,529920,531993.0,395,531453
7544,5,529907,529920,532651.0,496,532966
7545,3,529965,531360,533507.0,655,533516
7546,8,530001,531360,533111.0,597,534645
7547,1,530010,531360,533141.0,510,533668
7548,2,530054,531360,532880.0,568,533179
7549,4,530170,531360,533696.0,393,533353
