Job,Production_Plan_ID,Operation,Machine,Processing Time,Arrival,Ready Time
7108,6,9,M04,55,500365,501120
7109,5,0,M02,84,500482,501120
7109,5,1,M01,2,500482,501120
7109,5,2,M05,52,500482,501120
7109,5,3,M03,95,500482,501120
7109,5,4,M08,48,500482,501120
7109,5,5,M09,72,500482,501120
7109,5,6,M00,47,500482,501120
7109,5,7,M06,65,500482,501120
7109,5,8,M04,6,500482,501120
7109,5,9,M07,25,500482,501120
7110,6,0,M01,46,500497,501120
7110,6,1,M00,37,500497,501120
7110,6,2,M03,61,500497,501120
7110,6,3,M02,13,500497,501120
7110,6,4,M06,32,500497,501120
7110,6,5,M05,21,500497,501120
7110,6,6,M09,32,500497,501120
7110,6,7,M08,89,500497,501120
7110,6,8,M07,30,500497,501120
7110,6,9,M04,55,500497,501120
7111,0,0,M00,29,500539,501120
7111,0,1,M01,78,500539,501120
7111,0,2,M02,9,500539,501120
7111,0,3,M03,36,500539,501120
7111,0,4,M04,49,500539,501120
7111,0,5,M05,11,500539,501120
7111,0,6,M06,62,500539,501120
7111,0,7,M07,56,500539,501120
7111,0,8,M08,44,500539,501120
7111,0,9,M09,21,500539,501120
7112,7,0,M02,31,500683,501120
7112,7,1,M00,86,500683,501120
7112,7,2,M01,46,500683,501120
7112,7,3,M05,74,500683,501120
7112,7,4,M04,32,500683,501120
7112,7,5,M06,88,500683,501120
7112,7,6,M08,19,500683,501120
7112,7,7,M09,48,500683,501120
7112,7,8,M07,36,500683,501120
7112,7,9,M03,79,500683,501120
7113,9,0,M01,85,500702,501120
7113,9,1,M00,13,500702,501120
7113,9,2,M02,61,500702,501120
7113,9,3,M06,7,500702,501120
7113,9,4,M08,64,500702,501120
7113,9,5,M09,76,500702,501120
7113,9,6,M05,47,500702,501120
7113,9,7,M03,52,500702,501120
7113,9,8,M04,90,500702,501120
7113,9,9,M07,45,500702,501120
7114,2,0,M01,91,500803,501120
7114,2,1,M00,85,500803,501120
7114,2,2,M03,39,500803,501120
7114,2,3,M02,74,500803,501120
7114,2,4,M08,90,500803,501120
7114,2,5,M05,10,500803,501120
7114,2,6,M07,12,500803,501120
7114,2,7,M06,89,500803,501120
7114,2,8,M09,45,500803,501120
7114,2,9,M04,33,500803,501120
7115,4,0,M02,14,500933,501120
7115,4,1,M00,6,500933,501120
7115,4,2,M01,22,500933,501120
7115,4,3,M05,61,500933,501120
7115,4,4,M03,26,500933,501120
7115,4,5,M04,69,500933,501120
7115,4,6,M08,21,500933,501120
7115,4,7,M07,49,500933,501120
7115,4,8,M09,72,500933,501120
7115,4,9,M06,53,500933,501120
7116,3,0,M01,81,500938,501120
7116,3,1,M02,95,500938,501120
7116,3,2,M00,71,500938,501120
7116,3,3,M04,99,500938,501120
7116,3,4,M06,9,500938,501120
7116,3,5,M08,52,500938,501120
7116,3,6,M07,85,500938,501120
7116,3,7,M03,98,500938,501120
7116,3,8,M09,22,500938,501120
7116,3,9,M05,43,500938,501120
7117,5,0,M02,84,500955,501120
7117,5,1,M01,2,500955,501120
7117,5,2,M05,52,500955,501120
7117,5,3,M03,95,500955,501120
7117,5,4,M08,48,500955,501120
7117,5,5,M09,72,500955,501120
7117,5,6,M00,47,500955,501120
7117,5,7,M06,65,500955,501120
7117,5,8,M04,6,500955,501120
7117,5,9,M07,25,500955,501120
7118,1,0,M00,43,501016,501120
7118,1,1,M02,90,501016,501120
7118,1,2,M04,75,501016,501120
7118,1,3,M09,11,501016,501120
7118,1,4,M03,69,501016,501120
7118,1,5,M01,28,501016,501120
7118,1,6,M06,46,501016,501120
7118,1,7,M05,46,501016,501120
7118,1,8,M07,72,501016,501120
7118,1,9,M08,30,501016,501120
7119,8,0,M00,76,501215,502560
7119,8,1,M01,69,501215,502560
7119,8,2,M03,76,501215,502560
7119,8,3,M05,51,501215,502560
7119,8,4,M02,85,501215,502560
7119,8,5,M09,11,501215,502560
7119,8,6,M06,40,501215,502560
7119,8,7,M07,89,501215,502560
7119,8,8,M04,26,501215,502560
7119,8,9,M08,74,501215,502560
7120,7,0,M02,31,501224,502560
7120,7,1,M00,86,501224,502560
7120,7,2,M01,46,501224,502560
7120,7,3,M05,74,501224,502560
7120,7,4,M04,32,501224,502560
7120,7,5,M06,88,501224,502560
7120,7,6,M08,19,501224,502560
7120,7,7,M09,48,501224,502560
7120,7,8,M07,36,501224,502560
7120,7,9,M03,79,501224,502560
7121,4,0,M02,14,501278,502560
7121,4,1,M00,6,501278,502560
7121,4,2,M01,22,501278,502560
7121,4,3,M05,61,501278,502560
7121,4,4,M03,26,501278,502560
7121,4,5,M04,69,501278,502560
7121,4,6,M08,21,501278,502560
7121,4,7,M07,49,501278,502560
7121,4,8,M09,72,501278,502560
7121,4,9,M06,53,501278,502560
7122,6,0,M01,46,501380,502560
7122,6,1,M00,37,501380,502560
7122,6,2,M03,61,501380,502560
7122,6,3,M02,13,501380,502560
7122,6,4,M06,32,501380,502560
7122,6,5,M05,21,501380,502560
7122,6,6,M09,32,501380,502560
7122,6,7,M08,89,501380,502560
7122,6,8,M07,30,501380,502560
7122,6,9,M04,55,501380,502560
7123,1,0,M00,43,501422,502560
7123,1,1,M02,90,501422,502560
7123,1,2,M04,75,501422,502560
7123,1,3,M09,11,501422,502560
7123,1,4,M03,69,501422,502560
7123,1,5,M01,28,501422,502560
7123,1,6,M06,46,501422,502560
7123,1,7,M05,46,501422,502560
7123,1,8,M07,72,501422,502560
7123,1,9,M08,30,501422,502560
7124,2,0,M01,91,501447,502560
7124,2,1,M00,85,501447,502560
7124,2,2,M03,39,501447,502560
7124,2,3,M02,74,501447,502560
7124,2,4,M08,90,501447,502560
7124,2,5,M05,10,501447,502560
7124,2,6,M07,12,501447,502560
7124,2,7,M06,89,501447,502560
7124,2,8,M09,45,501447,502560
7124,2,9,M04,33,501447,502560
7125,9,0,M01,85,501480,502560
7125,9,1,M00,13,501480,502560
7125,9,2,M02,61,501480,502560
7125,9,3,M06,7,501480,502560
7125,9,4,M08,64,501480,502560
7125,9,5,M09,76,501480,502560
7125,9,6,M05,47,501480,502560
7125,9,7,M03,52,501480,502560
7125,9,8,M04,90,501480,502560
7125,9,9,M07,45,501480,502560
7126,3,0,M01,81,501494,502560
7126,3,1,M02,95,501494,502560
7126,3,2,M00,71,501494,502560
7126,3,3,M04,99,501494,502560
7126,3,4,M06,9,501494,502560
7126,3,5,M08,52,501494,502560
7126,3,6,M07,85,501494,502560
7126,3,7,M03,98,501494,502560
7126,3,8,M09,22,501494,502560
7126,3,9,M05,43,501494,502560
7127,5,0,M02,84,501626,502560
7127,5,1,M01,2,501626,502560
7127,5,2,M05,52,501626,502560
7127,5,3,M03,95,501626,502560
7127,5,4,M08,48,501626,502560
7127,5,5,M09,72,501626,502560
7127,5,6,M00,47,501626,502560
7127,5,7,M06,65,501626,502560
7127,5,8,M04,6,501626,502560
7127,5,9,M07,25,501626,502560
7128,0,0,M00,29,501653,502560
7128,0,1,M01,78,501653,502560
7128,0,2,M02,9,501653,502560
7128,0,3,M03,36,501653,502560
7128,0,4,M04,49,501653,502560
7128,0,5,M05,11,501653,502560
7128,0,6,M06,62,501653,502560
7128,0,7,M07,56,501653,502560
7128,0,8,M08,44,501653,502560
7128,0,9,M09,21,501653,502560
7129,8,0,M00,76,501799,502560
7129,8,1,M01,69,501799,502560
7129,8,2,M03,76,501799,502560
7129,8,3,M05,51,501799,502560
7129,8,4,M02,85,501799,502560
7129,8,5,M09,11,501799,502560
7129,8,6,M06,40,501799,502560
7129,8,7,M07,89,501799,502560
7129,8,8,M04,26,501799,502560
7129,8,9,M08,74,501799,502560
7130,3,0,M01,81,501894,502560
7130,3,1,M02,95,501894,502560
7130,3,2,M00,71,501894,502560
7130,3,3,M04,99,501894,502560
7130,3,4,M06,9,501894,502560
7130,3,5,M08,52,501894,502560
7130,3,6,M07,85,501894,502560
7130,3,7,M03,98,501894,502560
7130,3,8,M09,22,501894,502560
7130,3,9,M05,43,501894,502560
7131,2,0,M01,91,501900,502560
7131,2,1,M00,85,501900,502560
7131,2,2,M03,39,501900,502560
7131,2,3,M02,74,501900,502560
7131,2,4,M08,90,501900,502560
7131,2,5,M05,10,501900,502560
7131,2,6,M07,12,501900,502560
7131,2,7,M06,89,501900,502560
7131,2,8,M09,45,501900,502560
7131,2,9,M04,33,501900,502560
7132,6,0,M01,46,501950,502560
7132,6,1,M00,37,501950,502560
7132,6,2,M03,61,501950,502560
7132,6,3,M02,13,501950,502560
7132,6,4,M06,32,501950,502560
7132,6,5,M05,21,501950,502560
7132,6,6,M09,32,501950,502560
7132,6,7,M08,89,501950,502560
7132,6,8,M07,30,501950,502560
7132,6,9,M04,55,501950,502560
7133,4,0,M02,14,501973,502560
7133,4,1,M00,6,501973,502560
7133,4,2,M01,22,501973,502560
7133,4,3,M05,61,501973,502560
7133,4,4,M03,26,501973,502560
7133,4,5,M04,69,501973,502560
7133,4,6,M08,21,501973,502560
7133,4,7,M07,49,501973,502560
7133,4,8,M09,72,501973,502560
7133,4,9,M06,53,501973,502560
7134,0,0,M00,29,501986,502560
7134,0,1,M01,78,501986,502560
7134,0,2,M02,9,501986,502560
7134,0,3,M03,36,501986,502560
7134,0,4,M04,49,501986,502560
7134,0,5,M05,11,501986,502560
7134,0,6,M06,62,501986,502560
7134,0,7,M07,56,501986,502560
7134,0,8,M08,44,501986,502560
7134,0,9,M09,21,501986,502560
7135,8,0,M00,76,502040,502560
7135,8,1,M01,69,502040,502560
7135,8,2,M03,76,502040,502560
7135,8,3,M05,51,502040,502560
7135,8,4,M02,85,502040,502560
7135,8,5,M09,11,502040,502560
7135,8,6,M06,40,502040,502560
7135,8,7,M07,89,502040,502560
7135,8,8,M04,26,502040,502560
7135,8,9,M08,74,502040,502560
7136,7,0,M02,31,502089,502560
7136,7,1,M00,86,502089,502560
7136,7,2,M01,46,502089,502560
7136,7,3,M05,74,502089,502560
7136,7,4,M04,32,502089,502560
7136,7,5,M06,88,502089,502560
7136,7,6,M08,19,502089,502560
7136,7,7,M09,48,502089,502560
7136,7,8,M07,36,502089,502560
7136,7,9,M03,79,502089,502560
7137,9,0,M01,85,502196,502560
7137,9,1,M00,13,502196,502560
7137,9,2,M02,61,502196,502560
7137,9,3,M06,7,502196,502560
7137,9,4,M08,64,502196,502560
7137,9,5,M09,76,502196,502560
7137,9,6,M05,47,502196,502560
7137,9,7,M03,52,502196,502560
7137,9,8,M04,90,502196,502560
7137,9,9,M07,45,502196,502560
7138,1,0,M00,43,502261,502560
7138,1,1,M02,90,502261,502560
7138,1,2,M04,75,502261,502560
7138,1,3,M09,11,502261,502560
7138,1,4,M03,69,502261,502560
7138,1,5,M01,28,502261,502560
7138,1,6,M06,46,502261,502560
7138,1,7,M05,46,502261,502560
7138,1,8,M07,72,502261,502560
7138,1,9,M08,30,502261,502560
7139,5,0,M02,84,502357,502560
7139,5,1,M01,2,502357,502560
7139,5,2,M05,52,502357,502560
7139,5,3,M03,95,502357,502560
7139,5,4,M08,48,502357,502560
7139,5,5,M09,72,502357,502560
7139,5,6,M00,47,502357,502560
7139,5,7,M06,65,502357,502560
7139,5,8,M04,6,502357,502560
7139,5,9,M07,25,502357,502560
7140,6,0,M01,46,502436,502560
7140,6,1,M00,37,502436,502560
7140,6,2,M03,61,502436,502560
7140,6,3,M02,13,502436,502560
7140,6,4,M06,32,502436,502560
7140,6,5,M05,21,502436,502560
7140,6,6,M09,32,502436,502560
7140,6,7,M08,89,502436,502560
7140,6,8,M07,30,502436,502560
7140,6,9,M04,55,502436,502560
7141,8,0,M00,76,502492,502560
7141,8,1,M01,69,502492,502560
7141,8,2,M03,76,502492,502560
7141,8,3,M05,51,502492,502560
7141,8,4,M02,85,502492,502560
7141,8,5,M09,11,502492,502560
7141,8,6,M06,40,502492,502560
7141,8,7,M07,89,502492,502560
7141,8,8,M04,26,502492,502560
7141,8,9,M08,74,502492,502560
7142,3,0,M01,81,502509,502560
7142,3,1,M02,95,502509,502560
7142,3,2,M00,71,502509,502560
7142,3,3,M04,99,502509,502560
7142,3,4,M06,9,502509,502560
7142,3,5,M08,52,502509,502560
7142,3,6,M07,85,502509,502560
7142,3,7,M03,98,502509,502560
7142,3,8,M09,22,502509,502560
7142,3,9,M05,43,502509,502560
7143,4,0,M02,14,502720,504000
7143,4,1,M00,6,502720,504000
7143,4,2,M01,22,502720,504000
7143,4,3,M05,61,502720,504000
7143,4,4,M03,26,502720,504000
7143,4,5,M04,69,502720,504000
7143,4,6,M08,21,502720,504000
7143,4,7,M07,49,502720,504000
7143,4,8,M09,72,502720,504000
7143,4,9,M06,53,502720,504000
7144,0,0,M00,29,502738,504000
7144,0,1,M01,78,502738,504000
7144,0,2,M02,9,502738,504000
7144,0,3,M03,36,502738,504000
7144,0,4,M04,49,502738,504000
7144,0,5,M05,11,502738,504000
7144,0,6,M06,62,502738,504000
7144,0,7,M07,56,502738,504000
7144,0,8,M08,44,502738,504000
7144,0,9,M09,21,502738,504000
7145,1,0,M00,43,502742,504000
7145,1,1,M02,90,502742,504000
7145,1,2,M04,75,502742,504000
7145,1,3,M09,11,502742,504000
7145,1,4,M03,69,502742,504000
7145,1,5,M01,28,502742,504000
7145,1,6,M06,46,502742,504000
7145,1,7,M05,46,502742,504000
7145,1,8,M07,72,502742,504000
7145,1,9,M08,30,502742,504000
7146,5,0,M02,84,502891,504000
7146,5,1,M01,2,502891,504000
7146,5,2,M05,52,502891,504000
7146,5,3,M03,95,502891,504000
7146,5,4,M08,48,502891,504000
7146,5,5,M09,72,502891,504000
7146,5,6,M00,47,502891,504000
7146,5,7,M06,65,502891,504000
7146,5,8,M04,6,502891,504000
7146,5,9,M07,25,502891,504000
7147,9,0,M01,85,502895,504000
7147,9,1,M00,13,502895,504000
7147,9,2,M02,61,502895,504000
7147,9,3,M06,7,502895,504000
7147,9,4,M08,64,502895,504000
7147,9,5,M09,76,502895,504000
7147,9,6,M05,47,502895,504000
7147,9,7,M03,52,502895,504000
7147,9,8,M04,90,502895,504000
7147,9,9,M07,45,502895,504000
7148,7,0,M02,31,502936,504000
7148,7,1,M00,86,502936,504000
7148,7,2,M01,46,502936,504000
7148,7,3,M05,74,502936,504000
7148,7,4,M04,32,502936,504000
7148,7,5,M06,88,502936,504000
7148,7,6,M08,19,502936,504000
7148,7,7,M09,48,502936,504000
7148,7,8,M07,36,502936,504000
7148,7,9,M03,79,502936,504000
7149,2,0,M01,91,502945,504000
7149,2,1,M00,85,502945,504000
7149,2,2,M03,39,502945,504000
7149,2,3,M02,74,502945,504000
7149,2,4,M08,90,502945,504000
7149,2,5,M05,10,502945,504000
7149,2,6,M07,12,502945,504000
7149,2,7,M06,89,502945,504000
7149,2,8,M09,45,502945,504000
7149,2,9,M04,33,502945,504000
7150,3,0,M01,81,503156,504000
7150,3,1,M02,95,503156,504000
7150,3,2,M00,71,503156,504000
7150,3,3,M04,99,503156,504000
7150,3,4,M06,9,503156,504000
7150,3,5,M08,52,503156,504000
7150,3,6,M07,85,503156,504000
7150,3,7,M03,98,503156,504000
7150,3,8,M09,22,503156,504000
7150,3,9,M05,43,503156,504000
7151,1,0,M00,43,503164,504000
7151,1,1,M02,90,503164,504000
7151,1,2,M04,75,503164,504000
7151,1,3,M09,11,503164,504000
7151,1,4,M03,69,503164,504000
7151,1,5,M01,28,503164,504000
7151,1,6,M06,46,503164,504000
7151,1,7,M05,46,503164,504000
7151,1,8,M07,72,503164,504000
7151,1,9,M08,30,503164,504000
7152,7,0,M02,31,503224,504000
7152,7,1,M00,86,503224,504000
7152,7,2,M01,46,503224,504000
7152,7,3,M05,74,503224,504000
7152,7,4,M04,32,503224,504000
7152,7,5,M06,88,503224,504000
7152,7,6,M08,19,503224,504000
7152,7,7,M09,48,503224,504000
7152,7,8,M07,36,503224,504000
7152,7,9,M03,79,503224,504000
7153,4,0,M02,14,503267,504000
7153,4,1,M00,6,503267,504000
7153,4,2,M01,22,503267,504000
7153,4,3,M05,61,503267,504000
7153,4,4,M03,26,503267,504000
7153,4,5,M04,69,503267,504000
7153,4,6,M08,21,503267,504000
7153,4,7,M07,49,503267,504000
7153,4,8,M09,72,503267,504000
7153,4,9,M06,53,503267,504000
7154,9,0,M01,85,503314,504000
7154,9,1,M00,13,503314,504000
7154,9,2,M02,61,503314,504000
7154,9,3,M06,7,503314,504000
7154,9,4,M08,64,503314,504000
7154,9,5,M09,76,503314,504000
7154,9,6,M05,47,503314,504000
7154,9,7,M03,52,503314,504000
7154,9,8,M04,90,503314,504000
7154,9,9,M07,45,503314,504000
7155,0,0,M00,29,503375,504000
7155,0,1,M01,78,503375,504000
7155,0,2,M02,9,503375,504000
7155,0,3,M03,36,503375,504000
7155,0,4,M04,49,503375,504000
7155,0,5,M05,11,503375,504000
7155,0,6,M06,62,503375,504000
7155,0,7,M07,56,503375,504000
7155,0,8,M08,44,503375,504000
7155,0,9,M09,21,503375,504000
7156,2,0,M01,91,503439,504000
7156,2,1,M00,85,503439,504000
7156,2,2,M03,39,503439,504000
7156,2,3,M02,74,503439,504000
7156,2,4,M08,90,503439,504000
7156,2,5,M05,10,503439,504000
7156,2,6,M07,12,503439,504000
7156,2,7,M06,89,503439,504000
7156,2,8,M09,45,503439,504000
7156,2,9,M04,33,503439,504000
7157,5,0,M02,84,503590,504000
7157,5,1,M01,2,503590,504000
7157,5,2,M05,52,503590,504000
7157,5,3,M03,95,503590,504000
7157,5,4,M08,48,503590,504000
7157,5,5,M09,72,503590,504000
7157,5,6,M00,47,503590,504000
7157,5,7,M06,65,503590,504000
7157,5,8,M04,6,503590,504000
7157,5,9,M07,25,503590,504000
7158,6,0,M01,46,503615,504000
7158,6,1,M00,37,503615,504000
7158,6,2,M03,61,503615,504000
7158,6,3,M02,13,503615,504000
7158,6,4,M06,32,503615,504000
7158,6,5,M05,21,503615,504000
7158,6,6,M09,32,503615,504000
7158,6,7,M08,89,503615,504000
7158,6,8,M07,30,503615,504000
7158,6,9,M04,55,503615,504000
7159,8,0,M00,76,503617,504000
7159,8,1,M01,69,503617,504000
7159,8,2,M03,76,503617,504000
7159,8,3,M05,51,503617,504000
7159,8,4,M02,85,503617,504000
7159,8,5,M09,11,503617,504000
7159,8,6,M06,40,503617,504000
7159,8,7,M07,89,503617,504000
7159,8,8,M04,26,503617,504000
7159,8,9,M08,74,503617,504000
7160,3,0,M01,81,503697,504000
7160,3,1,M02,95,503697,504000
7160,3,2,M00,71,503697,504000
7160,3,3,M04,99,503697,504000
7160,3,4,M06,9,503697,504000
7160,3,5,M08,52,503697,504000
7160,3,6,M07,85,503697,504000
7160,3,7,M03,98,503697,504000
7160,3,8,M09,22,503697,504000
7160,3,9,M05,43,503697,504000
7161,8,0,M00,76,503776,504000
7161,8,1,M01,69,503776,504000
7161,8,2,M03,76,503776,504000
7161,8,3,M05,51,503776,504000
7161,8,4,M02,85,503776,504000
7161,8,5,M09,11,503776,504000
7161,8,6,M06,40,503776,504000
7161,8,7,M07,89,503776,504000
7161,8,8,M04,26,503776,504000
7161,8,9,M08,74,503776,504000
7162,2,0,M01,91,503783,504000
7162,2,1,M00,85,503783,504000
7162,2,2,M03,39,503783,504000
7162,2,3,M02,74,503783,504000
7162,2,4,M08,90,503783,504000
7162,2,5,M05,10,503783,504000
7162,2,6,M07,12,503783,504000
7162,2,7,M06,89,503783,504000
7162,2,8,M09,45,503783,504000
7162,2,9,M04,33,503783,504000
7163,1,0,M00,43,503792,504000
7163,1,1,M02,90,503792,504000
7163,1,2,M04,75,503792,504000
7163,1,3,M09,11,503792,504000
7163,1,4,M03,69,503792,504000
7163,1,5,M01,28,503792,504000
7163,1,6,M06,46,503792,504000
7163,1,7,M05,46,503792,504000
7163,1,8,M07,72,503792,504000
7163,1,9,M08,30,503792,504000
7164,6,0,M01,46,503806,504000
7164,6,1,M00,37,503806,504000
7164,6,2,M03,61,503806,504000
7164,6,3,M02,13,503806,504000
7164,6,4,M06,32,503806,504000
7164,6,5,M05,21,503806,504000
7164,6,6,M09,32,503806,504000
7164,6,7,M08,89,503806,504000
7164,6,8,M07,30,503806,504000
7164,6,9,M04,55,503806,504000
7165,0,0,M00,29,503826,504000
7165,0,1,M01,78,503826,504000
7165,0,2,M02,9,503826,504000
7165,0,3,M03,36,503826,504000
7165,0,4,M04,49,503826,504000
7165,0,5,M05,11,503826,504000
7165,0,6,M06,62,503826,504000
7165,0,7,M07,56,503826,504000
7165,0,8,M08,44,503826,504000
7165,0,9,M09,21,503826,504000
7166,9,0,M01,85,503851,504000
7166,9,1,M00,13,503851,504000
7166,9,2,M02,61,503851,504000
7166,9,3,M06,7,503851,504000
7166,9,4,M08,64,503851,504000
7166,9,5,M09,76,503851,504000
7166,9,6,M05,47,503851,504000
7166,9,7,M03,52,503851,504000
7166,9,8,M04,90,503851,504000
7166,9,9,M07,45,503851,504000
7167,5,0,M02,84,503900,504000
7167,5,1,M01,2,503900,504000
7167,5,2,M05,52,503900,504000
7167,5,3,M03,95,503900,504000
7167,5,4,M08,48,503900,504000
7167,5,5,M09,72,503900,504000
7167,5,6,M00,47,503900,504000
7167,5,7,M06,65,503900,504000
7167,5,8,M04,6,503900,504000
7167,5,9,M07,25,503900,504000
7168,4,0,M02,14,503945,504000
7168,4,1,M00,6,503945,504000
7168,4,2,M01,22,503945,504000
7168,4,3,M05,61,503945,504000
7168,4,4,M03,26,503945,504000
7168,4,5,M04,69,503945,504000
7168,4,6,M08,21,503945,504000
7168,4,7,M07,49,503945,504000
7168,4,8,M09,72,503945,504000
7168,4,9,M06,53,503945,504000
7169,7,0,M02,31,503971,504000
7169,7,1,M00,86,503971,504000
7169,7,2,M01,46,503971,504000
7169,7,3,M05,74,503971,504000
7169,7,4,M04,32,503971,504000
7169,7,5,M06,88,503971,504000
7169,7,6,M08,19,503971,504000
7169,7,7,M09,48,503971,504000
7169,7,8,M07,36,503971,504000
7169,7,9,M03,79,503971,504000
7170,4,0,M02,14,504009,505440
7170,4,1,M00,6,504009,505440
7170,4,2,M01,22,504009,505440
7170,4,3,M05,61,504009,505440
7170,4,4,M03,26,504009,505440
7170,4,5,M04,69,504009,505440
7170,4,6,M08,21,504009,505440
7170,4,7,M07,49,504009,505440
7170,4,8,M09,72,504009,505440
7170,4,9,M06,53,504009,505440
7171,0,0,M00,29,504077,505440
7171,0,1,M01,78,504077,505440
7171,0,2,M02,9,504077,505440
7171,0,3,M03,36,504077,505440
7171,0,4,M04,49,504077,505440
7171,0,5,M05,11,504077,505440
7171,0,6,M06,62,504077,505440
7171,0,7,M07,56,504077,505440
7171,0,8,M08,44,504077,505440
7171,0,9,M09,21,504077,505440
7172,5,0,M02,84,504190,505440
7172,5,1,M01,2,504190,505440
7172,5,2,M05,52,504190,505440
7172,5,3,M03,95,504190,505440
7172,5,4,M08,48,504190,505440
7172,5,5,M09,72,504190,505440
7172,5,6,M00,47,504190,505440
7172,5,7,M06,65,504190,505440
7172,5,8,M04,6,504190,505440
7172,5,9,M07,25,504190,505440
7173,7,0,M02,31,504292,505440
7173,7,1,M00,86,504292,505440
7173,7,2,M01,46,504292,505440
7173,7,3,M05,74,504292,505440
7173,7,4,M04,32,504292,505440
7173,7,5,M06,88,504292,505440
7173,7,6,M08,19,504292,505440
7173,7,7,M09,48,504292,505440
7173,7,8,M07,36,504292,505440
7173,7,9,M03,79,504292,505440
7174,9,0,M01,85,504436,505440
7174,9,1,M00,13,504436,505440
7174,9,2,M02,61,504436,505440
7174,9,3,M06,7,504436,505440
7174,9,4,M08,64,504436,505440
7174,9,5,M09,76,504436,505440
7174,9,6,M05,47,504436,505440
7174,9,7,M03,52,504436,505440
7174,9,8,M04,90,504436,505440
7174,9,9,M07,45,504436,505440
7175,1,0,M00,43,504515,505440
7175,1,1,M02,90,504515,505440
7175,1,2,M04,75,504515,505440
7175,1,3,M09,11,504515,505440
7175,1,4,M03,69,504515,505440
7175,1,5,M01,28,504515,505440
7175,1,6,M06,46,504515,505440
7175,1,7,M05,46,504515,505440
7175,1,8,M07,72,504515,505440
7175,1,9,M08,30,504515,505440
7176,3,0,M01,81,504557,505440
7176,3,1,M02,95,504557,505440
7176,3,2,M00,71,504557,505440
7176,3,3,M04,99,504557,505440
7176,3,4,M06,9,504557,505440
7176,3,5,M08,52,504557,505440
7176,3,6,M07,85,504557,505440
7176,3,7,M03,98,504557,505440
7176,3,8,M09,22,504557,505440
7176,3,9,M05,43,504557,505440
7177,2,0,M01,91,504690,505440
7177,2,1,M00,85,504690,505440
7177,2,2,M03,39,504690,505440
7177,2,3,M02,74,504690,505440
7177,2,4,M08,90,504690,505440
7177,2,5,M05,10,504690,505440
7177,2,6,M07,12,504690,505440
7177,2,7,M06,89,504690,505440
7177,2,8,M09,45,504690,505440
7177,2,9,M04,33,504690,505440
7178,8,0,M00,76,504722,505440
7178,8,1,M01,69,504722,505440
7178,8,2,M03,76,504722,505440
7178,8,3,M05,51,504722,505440
7178,8,4,M02,85,504722,505440
7178,8,5,M09,11,504722,505440
7178,8,6,M06,40,504722,505440
7178,8,7,M07,89,504722,505440
7178,8,8,M04,26,504722,505440
7178,8,9,M08,74,504722,505440
7179,6,0,M01,46,504788,505440
7179,6,1,M00,37,504788,505440
7179,6,2,M03,61,504788,505440
7179,6,3,M02,13,504788,505440
7179,6,4,M06,32,504788,505440
7179,6,5,M05,21,504788,505440
7179,6,6,M09,32,504788,505440
7179,6,7,M08,89,504788,505440
7179,6,8,M07,30,504788,505440
7179,6,9,M04,55,504788,505440
7180,8,0,M00,76,504878,505440
7180,8,1,M01,69,504878,505440
7180,8,2,M03,76,504878,505440
7180,8,3,M05,51,504878,505440
7180,8,4,M02,85,504878,505440
7180,8,5,M09,11,504878,505440
7180,8,6,M06,40,504878,505440
7180,8,7,M07,89,504878,505440
7180,8,8,M04,26,504878,505440
7180,8,9,M08,74,504878,505440
7181,0,0,M00,29,504885,505440
7181,0,1,M01,78,504885,505440
7181,0,2,M02,9,504885,505440
7181,0,3,M03,36,504885,505440
7181,0,4,M04,49,504885,505440
7181,0,5,M05,11,504885,505440
7181,0,6,M06,62,504885,505440
7181,0,7,M07,56,504885,505440
7181,0,8,M08,44,504885,505440
7181,0,9,M09,21,504885,505440
7182,2,0,M01,91,504930,505440
7182,2,1,M00,85,504930,505440
7182,2,2,M03,39,504930,505440
7182,2,3,M02,74,504930,505440
7182,2,4,M08,90,504930,505440
7182,2,5,M05,10,504930,505440
7182,2,6,M07,12,504930,505440
7182,2,7,M06,89,504930,505440
7182,2,8,M09,45,504930,505440
7182,2,9,M04,33,504930,505440
7183,9,0,M01,85,505075,505440
7183,9,1,M00,13,505075,505440
7183,9,2,M02,61,505075,505440
7183,9,3,M06,7,505075,505440
7183,9,4,M08,64,505075,505440
7183,9,5,M09,76,505075,505440
7183,9,6,M05,47,505075,505440
7183,9,7,M03,52,505075,505440
7183,9,8,M04,90,505075,505440
7183,9,9,M07,45,505075,505440
7184,6,0,M01,46,505096,505440
7184,6,1,M00,37,505096,505440
7184,6,2,M03,61,505096,505440
7184,6,3,M02,13,505096,505440
7184,6,4,M06,32,505096,505440
7184,6,5,M05,21,505096,505440
7184,6,6,M09,32,505096,505440
7184,6,7,M08,89,505096,505440
7184,6,8,M07,30,505096,505440
7184,6,9,M04,55,505096,505440
7185,3,0,M01,81,505100,505440
7185,3,1,M02,95,505100,505440
7185,3,2,M00,71,505100,505440
7185,3,3,M04,99,505100,505440
7185,3,4,M06,9,505100,505440
7185,3,5,M08,52,505100,505440
7185,3,6,M07,85,505100,505440
7185,3,7,M03,98,505100,505440
7185,3,8,M09,22,505100,505440
7185,3,9,M05,43,505100,505440
7186,7,0,M02,31,505103,505440
7186,7,1,M00,86,505103,505440
7186,7,2,M01,46,505103,505440
7186,7,3,M05,74,505103,505440
