Job,Routing_ID,Arrival,Ready Time,End,Processing Time,Deadline
3599,8,256642,257760,259343.0,597,259031
3600,8,256649,257760,260301.0,597,259881
3601,1,256845,257760,259674.0,510,259763
3602,3,256888,257760,259876.0,655,259430
3603,6,256956,257760,259048.0,416,259138
3604,7,256972,257760,260000.0,539,259486
3605,9,257051,257760,259683.0,540,259270
3606,5,257085,257760,259380.0,496,258820
3607,0,257129,257760,260494.0,395,260080
3608,4,257230,257760,259949.0,393,259743
3609,2,257301,257760,259914.0,568,259289
3610,8,257327,257760,260586.0,597,260399
3611,2,257331,257760,260204.0,568,259607
3612,9,257361,257760,260163.0,540,258998
3613,7,257381,257760,260305.0,539,259799
3614,6,257388,257760,260508.0,416,259736
3615,4,257650,257760,260228.0,393,259919
3616,1,257707,257760,260048.0,510,260158
3617,5,257764,259200,260745.0,496,261536
3618,0,257774,259200,260702.0,395,262344
3619,3,257796,259200,260559.0,655,261645
3620,3,257833,259200,260802.0,655,261604
3621,5,257951,259200,261010.0,496,260879
3622,9,258061,259200,260684.0,540,262514
3623,6,258279,259200,260563.0,416,261071
3624,2,258541,259200,260642.0,568,262067
3625,8,258791,259200,260704.0,597,260596
3626,7,259152,259200,260816.0,539,262158
3627,1,259340,260640,261757.0,510,262531
3628,0,259365,260640,261503.0,395,262562
3629,4,259527,260640,261933.0,393,262264
3630,3,259527,260640,261848.0,655,261896
3631,0,259539,260640,262015.0,395,262880
3632,6,259557,260640,261500.0,416,262481
3633,9,259587,260640,261998.0,540,262234
3634,8,259725,260640,262305.0,597,261923
3635,5,259743,260640,262059.0,496,264164
3636,4,259840,260640,262026.0,393,263668
3637,1,260018,260640,261983.0,510,262269
3638,2,260063,260640,262264.0,568,262953
3639,7,260175,260640,262113.0,539,262938
3640,9,260329,260640,262116.0,540,262513
3641,7,260527,260640,262320.0,539,262677
3642,1,260649,262080,263357.0,510,263740
3643,0,260703,262080,263822.0,395,264522
3644,8,260774,262080,263727.0,597,265344
3645,2,260995,262080,263042.0,568,263711
3646,4,261004,262080,263783.0,393,264680
3647,3,261098,262080,263564.0,655,263935
3648,5,261109,262080,263425.0,496,263648
3649,6,261326,262080,263097.0,416,263775
3650,8,261418,262080,264063.0,597,263771
3651,2,261504,262080,263857.0,568,263433
3652,0,261646,262080,263939.0,395,263840
3653,9,261652,262080,264008.0,540,264691
3654,7,261718,262080,263818.0,539,263811
3655,6,261789,262080,263824.0,416,263716
3656,1,261803,262080,263757.0,510,263803
3657,4,261821,262080,263947.0,393,265893
3658,3,261883,262080,263680.0,655,263555
3659,5,262003,262080,264063.0,496,263272
3660,6,262076,262080,264093.0,416,265467
3661,1,262121,263520,265530.0,510,265261
3662,5,262135,263520,264883.0,496,265238
3663,8,262301,263520,265084.0,597,266377
3664,3,262312,263520,265357.0,655,264771
3665,2,262325,263520,264534.0,568,264447
3666,7,262387,263520,265490.0,539,265235
3667,9,262453,263520,265452.0,540,269078
3668,0,262566,263520,265004.0,395,265643
3669,4,262724,263520,265646.0,393,265156
3670,4,262749,263520,265914.0,393,265421
3671,6,262847,263520,264891.0,416,265880
3672,8,262889,263520,265367.0,597,265460
3673,7,263122,263520,265752.0,539,265127
3674,2,263155,263520,265620.0,568,264944
3675,3,263215,263520,265402.0,655,265230
3676,5,263236,263520,265863.0,496,264614
3677,0,263305,263520,265521.0,395,265513
3678,1,263357,263520,265603.0,510,265710
3679,9,263406,263520,265654.0,540,264847
3680,4,263407,263520,266138.0,393,265803
3681,0,263420,263520,265775.0,395,265564
3682,3,263452,263520,265476.0,655,265184
3683,8,263452,263520,266102.0,597,265456
3684,6,263476,263520,265831.0,416,265575
3685,7,263563,264960,266677.0,539,266723
3686,2,263698,264960,266297.0,568,266619
3687,1,263812,264960,266574.0,510,266748
3688,9,263873,264960,266835.0,540,267167
3689,5,264064,264960,266531.0,496,267439
3690,1,264102,264960,266663.0,510,267153
3691,3,264160,264960,266954.0,655,268739
3692,5,264337,264960,267246.0,496,266025
3693,0,264416,264960,267041.0,395,266534
3694,4,264453,264960,267045.0,393,267546
3695,6,264465,264960,266734.0,416,266671
3696,7,264501,264960,267006.0,539,267562
3697,8,264518,264960,267262.0,597,267278
3698,2,264598,264960,266947.0,568,266274
3699,9,264678,264960,267176.0,540,266519
3700,6,264735,264960,267283.0,416,267198
3701,1,264772,264960,266822.0,510,266679
3702,2,264787,264960,267646.0,568,266659
3703,7,264807,264960,267091.0,539,266900
3704,8,264869,264960,267542.0,597,266519
3705,9,264880,264960,267221.0,540,266600
3706,3,265017,266400,267701.0,655,268478
3707,4,265069,266400,268164.0,393,268396
3708,5,265140,266400,267819.0,496,268396
3709,0,265494,266400,268197.0,395,268400
3710,0,265561,266400,268241.0,395,268705
3711,1,265619,266400,267955.0,510,268203
3712,6,265636,266400,267964.0,416,268332
3713,8,265651,266400,268132.0,597,268514
3714,2,265699,266400,268261.0,568,268209
3715,3,265758,266400,268006.0,655,267607
3716,5,265764,266400,268396.0,496,267461
3717,7,265938,266400,268271.0,539,267783
3718,4,265981,266400,268451.0,393,268039
3719,9,266093,266400,268156.0,540,267953
3720,1,266221,266400,268058.0,510,267367
3721,3,266270,266400,268474.0,655,267940
3722,9,266365,266400,268371.0,540,267776
3723,7,266441,267840,269408.0,539,271365
3724,5,266493,267840,269392.0,496,269637
3725,8,266553,267840,269079.0,597,269652
3726,2,266742,267840,268849.0,568,269492
3727,0,266821,267840,269477.0,395,270908
3728,4,266829,267840,269789.0,393,270614
3729,6,266859,267840,268816.0,416,269507
3730,0,266988,267840,269592.0,395,270487
3731,3,267123,267840,269429.0,655,270319
3732,9,267335,267840,269367.0,540,269744
3733,7,267431,267840,269575.0,539,270123
3734,4,267460,267840,269874.0,393,270484
3735,8,267491,267840,269744.0,597,269207
3736,1,267533,267840,269293.0,510,270158
3737,6,267655,267840,269605.0,416,269350
3738,2,267691,267840,269638.0,568,269294
3739,5,267705,267840,269783.0,496,271080
3740,1,267725,267840,269412.0,510,269794
3741,9,267797,267840,269758.0,540,269079
3742,4,267846,269280,270663.0,393,270898
3743,6,267863,269280,270302.0,416,270895
3744,3,267910,269280,270413.0,655,272694
3745,5,267973,269280,270614.0,496,271485
3746,0,268130,269280,270613.0,395,273068
3747,2,268402,269280,270488.0,568,271139
3748,7,268429,269280,270776.0,539,270640
3749,8,268589,269280,270419.0,597,271528
3750,3,268691,269280,270635.0,655,270414
3751,5,268706,269280,270646.0,496,270807
3752,9,268991,269280,270500.0,540,271841
3753,8,269161,269280,270689.0,597,271158
3754,4,269301,270720,271962.0,393,273918
3755,0,269401,270720,272052.0,395,272297
3756,7,269656,270720,272132.0,539,272537
3757,2,269710,270720,271804.0,568,272738
3758,1,269860,270720,271792.0,510,273095
3759,6,270152,270720,271771.0,416,271359
3760,4,270184,270720,272082.0,393,273745
3761,3,270212,270720,271831.0,655,271758
3762,7,270410,270720,272211.0,539,272864
3763,9,270462,270720,271931.0,540,272680
3764,6,270536,270720,272072.0,416,272482
3765,1,270612,270720,271822.0,510,271458
3766,0,270728,272160,274034.0,395,274739
3767,8,270738,272160,273931.0,597,274098
3768,5,270741,272160,273552.0,496,274120
3769,2,270773,272160,273460.0,568,273434
3770,8,270926,272160,274224.0,597,273573
3771,3,271081,272160,274147.0,655,275359
3772,4,271085,272160,274577.0,393,274377
3773,6,271140,272160,273637.0,416,273589
3774,9,271142,272160,274161.0,540,274349
3775,1,271210,272160,274254.0,510,275454
3776,0,271390,272160,274370.0,395,274258
3777,5,271391,272160,274680.0,496,274149
3778,7,271446,272160,274363.0,539,275619
3779,2,271447,272160,273519.0,568,274859
3780,1,271460,272160,274284.0,510,273848
3781,6,271464,272160,273724.0,416,274828
3782,3,271615,272160,274373.0,655,274211
3783,5,271644,272160,274705.0,496,274440
3784,2,271770,272160,274594.0,568,273876
3785,9,271833,272160,274530.0,540,273836
3786,8,271888,272160,274940.0,597,275435
3787,7,271954,272160,274511.0,539,273647
3788,0,272020,272160,274452.0,395,275989
3789,4,272029,272160,274649.0,393,274341
3790,6,272040,272160,274649.0,416,273824
3791,5,272044,272160,274855.0,496,273473
3792,4,272172,273600,276265.0,393,276115
3793,3,272176,273600,275707.0,655,275006
3794,8,272186,273600,275230.0,597,276243
3795,7,272193,273600,276095.0,539,276380
3796,2,272272,273600,275222.0,568,275377
3797,0,272336,273600,276140.0,395,275158
3798,1,272395,273600,275558.0,510,276055
3799,9,272401,273600,275389.0,540,275327
3800,9,272572,273600,275841.0,540,275702
3801,7,272820,273600,276343.0,539,276756
3802,5,272880,273600,275676.0,496,275964
3803,8,272896,273600,276579.0,597,276313
3804,3,272948,273600,275813.0,655,275742
3805,6,273020,273600,275850.0,416,274758
3806,1,273029,273600,275651.0,510,274889
3807,0,273045,273600,276426.0,395,275143
3808,2,273074,273600,276248.0,568,275786
3809,4,273074,273600,276459.0,393,275245
3810,9,273085,273600,276414.0,540,274960
3811,2,273095,273600,276380.0,568,275496
3812,6,273259,273600,276524.0,416,275230
3813,1,273274,273600,275811.0,510,275716
3814,3,273361,273600,275989.0,655,274428
3815,5,273362,273600,276439.0,496,274479
3816,7,273363,273600,276491.0,539,275318
3817,8,273577,273600,276903.0,597,275454
3818,0,273586,273600,276644.0,395,275259
3819,4,273719,275040,277564.0,393,277189
3820,4,273739,275040,277656.0,393,276157
3821,2,273741,275040,276997.0,568,277392
3822,0,273776,275040,277405.0,395,276090
3823,8,273842,275040,278032.0,597,276250
3824,5,273877,275040,277903.0,496,276678
3825,3,273971,275040,277252.0,655,276867
3826,6,273983,275040,277389.0,416,276249
3827,1,274009,275040,277197.0,510,276324
3828,7,274073,275040,277514.0,539,276948
3829,9,274130,275040,277666.0,540,276772
3830,5,274243,275040,278133.0,496,276749
3831,6,274469,275040,277534.0,416,276947
3832,8,274622,275040,278106.0,597,278690
3833,2,274695,275040,277657.0,568,276966
3834,4,274767,275040,277774.0,393,277810
3835,9,274823,275040,277711.0,540,276530
3836,0,274956,275040,277498.0,395,276736
3837,1,274997,275040,277275.0,510,276500
3838,7,275000,275040,277777.0,539,276560
3839,3,275029,275040,277469.0,655,277053
3840,9,275036,275040,277792.0,540,276516
3841,8,275045,276480,278429.0,597,278475
3842,6,275094,276480,278195.0,416,278285
3843,0,275106,276480,278762.0,395,278061
3844,2,275300,276480,278286.0,568,277951
3845,4,275365,276480,279157.0,393,277813
3846,7,275381,276480,279124.0,539,278431
3847,3,275442,276480,278784.0,655,278888
3848,1,275445,276480,278336.0,510,279606
3849,5,275603,276480,279117.0,496,278873
3850,5,275732,276480,279280.0,496,278472
3851,4,275735,276480,279441.0,393,279824
3852,1,275754,276480,279133.0,510,278143
3853,9,275796,276480,279092.0,540,277504
3854,0,275803,276480,278784.0,395,278557
3855,2,275816,276480,278567.0,568,278450
3856,6,275826,276480,278809.0,416,278685
3857,7,275977,276480,279640.0,539,278531
3858,8,276054,276480,279207.0,597,278103
3859,3,276102,276480,279216.0,655,277826
3860,3,276110,276480,279508.0,655,278352
3861,0,276184,276480,279254.0,395,278680
3862,4,276328,276480,279660.0,393,278409
3863,5,276334,276480,279305.0,496,277778
3864,2,276442,276480,279208.0,568,277734
3865,8,276460,276480,279355.0,597,278783
3866,1,276481,277920,279650.0,510,279799
3867,9,276575,277920,279964.0,540,280802
3868,7,276639,277920,280100.0,539,280448
3869,6,276668,277920,279705.0,416,279225
3870,3,276742,277920,279998.0,655,279302
3871,9,276841,277920,280361.0,540,279489
3872,2,276850,277920,280021.0,568,279746
3873,5,276872,277920,280268.0,496,279392
3874,7,276977,277920,280179.0,539,280796
3875,0,277122,277920,279933.0,395,281405
3876,6,277250,277920,280145.0,416,279591
3877,1,277282,277920,279868.0,510,280206
3878,4,277471,277920,280319.0,393,279919
3879,8,277481,277920,280924.0,597,280804
3880,7,277545,277920,280258.0,539,279577
3881,6,277577,277920,280560.0,416,279018
3882,0,277587,277920,280091.0,395,280560
3883,9,277618,277920,280550.0,540,280653
3884,4,277640,277920,280461.0,393,279684
3885,2,277838,277920,280750.0,568,279670
3886,5,278034,279360,280861.0,496,281460
3887,1,278174,279360,280850.0,510,281403
3888,8,278219,279360,281108.0,597,281378
3889,3,278244,279360,281168.0,655,281330
3890,0,278800,279360,281191.0,395,281030
3891,8,278914,279360,281431.0,597,282342
3892,1,279035,279360,282093.0,510,281202
3893,9,279062,279360,281162.0,540,282017
3894,7,279177,279360,281227.0,539,280509
3895,2,279178,279360,280979.0,568,281020
3896,3,279251,279360,281213.0,655,280755
3897,4,279262,279360,281156.0,393,281313
3898,5,279281,279360,281356.0,496,281292
3899,6,279327,279360,281172.0,416,281402
3900,6,279360,280800,281968.0,416,282733
3901,3,279417,280800,282768.0,655,282415
3902,0,279431,280800,282873.0,395,282316
3903,7,279480,280800,283141.0,539,282861
3904,5,279537,280800,283555.0,496,282463
3905,8,279559,280800,282700.0,597,283612
3906,2,279635,280800,282100.0,568,282501
3907,4,279685,280800,283311.0,393,284059
3908,9,279689,280800,282608.0,540,282111
3909,1,279706,280800,282901.0,510,282764
3910,5,279728,280800,283580.0,496,282513
3911,0,279793,280800,283475.0,395,283101
3912,4,280035,280800,283507.0,393,281810
3913,7,280161,280800,283396.0,539,283065
3914,8,280186,280800,283943.0,597,282271
3915,1,280226,280800,283023.0,510,284421
3916,3,280267,280800,282914.0,655,282154
3917,9,280270,280800,282891.0,540,282191
3918,6,280276,280800,282699.0,416,282720
3919,2,280294,280800,283084.0,568,281805
3920,2,280320,280800,283412.0,568,282299
3921,0,280421,280800,283622.0,395,282136
3922,1,280551,280800,283131.0,510,282530
3923,4,280643,280800,283643.0,393,283924
3924,9,280669,280800,283530.0,540,284957
3925,3,280689,280800,282997.0,655,283018
3926,6,280773,280800,283304.0,416,282455
3927,8,280810,282240,284207.0,597,283900
3928,7,280831,282240,284704.0,539,284475
3929,5,280883,282240,284795.0,496,284678
3930,1,280940,282240,284342.0,510,284110
3931,3,280950,282240,284387.0,655,284601
3932,7,281002,282240,284954.0,539,284120
3933,5,281014,282240,284981.0,496,283934
3934,8,281100,282240,284783.0,597,284948
3935,6,281119,282240,283778.0,416,284113
3936,9,281239,282240,284034.0,540,285500
3937,4,281267,282240,284783.0,393,284597
3938,0,281420,282240,284541.0,395,285679
3939,2,281427,282240,284022.0,568,284057
3940,7,281535,282240,285471.0,539,284393
3941,1,281557,282240,285158.0,510,284653
3942,5,281578,282240,285027.0,496,284167
3943,8,281634,282240,285232.0,597,283141
3944,6,281648,282240,284077.0,416,284917
3945,3,281730,282240,284690.0,655,283941
3946,2,281743,282240,284633.0,568,284094
3947,0,281839,282240,284573.0,395,285068
3948,9,281942,282240,284689.0,540,284150
3949,4,282095,282240,284843.0,393,283723
3950,9,282159,282240,284734.0,540,284323
3951,1,282274,283680,285381.0,510,286133
3952,4,282277,283680,285793.0,393,285222
3953,5,282360,283680,285611.0,496,287474
3954,2,282412,283680,285254.0,568,284979
3955,7,282514,283680,285824.0,539,286948
3956,0,282659,283680,285734.0,395,285405
3957,3,282766,283680,285760.0,655,285526
3958,6,282886,283680,285221.0,416,285199
3959,8,282941,283680,286193.0,597,285623
3960,2,282966,283680,285680.0,568,286264
3961,0,282980,283680,285931.0,395,284867
3962,4,283090,283680,285932.0,393,287202
3963,5,283157,283680,285967.0,496,284971
3964,9,283163,283680,285942.0,540,285276
3965,6,283175,283680,285735.0,416,285404
3966,1,283223,283680,286297.0,510,286194
3967,3,283256,283680,285810.0,655,284862
3968,8,283475,283680,286267.0,597,285003
3969,7,283517,283680,285964.0,539,286006
3970,7,283555,283680,286173.0,539,285534
3971,2,283560,283680,286382.0,568,285043
3972,9,283719,285120,287081.0,540,287315
3973,1,283777,285120,286464.0,510,287253
3974,5,283792,285120,286564.0,496,286255
3975,3,283804,285120,286910.0,655,286788
3976,4,283872,285120,286992.0,393,286724
3977,0,284028,285120,286986.0,395,288100
3978,8,284205,285120,286857.0,597,286881
3979,6,284312,285120,286519.0,416,286314
3980,8,284354,285120,287376.0,597,286978
3981,9,284377,285120,287246.0,540,286675
3982,5,284388,285120,287333.0,496,287623
3983,6,284415,285120,286946.0,416,286395
3984,0,284607,285120,287042.0,395,287038
3985,7,284622,285120,287028.0,539,286905
3986,2,284653,285120,286773.0,568,287484
3987,1,284756,285120,287560.0,510,286370
3988,3,284905,285120,287191.0,655,286918
3989,4,284952,285120,287167.0,393,286627
3990,2,285232,286560,287979.0,568,288569
3991,4,285242,286560,288508.0,393,289556
3992,6,285286,286560,287946.0,416,288264
3993,1,285319,286560,288239.0,510,289434
3994,0,285332,286560,288473.0,395,289438
3995,7,285437,286560,288558.0,539,288531
3996,5,285513,286560,288504.0,496,288174
3997,8,285625,286560,288408.0,597,288385
3998,9,285847,286560,288443.0,540,287608
3999,3,285873,286560,288178.0,655,290566
4000,9,285895,286560,288779.0,540,287857
4001,8,285946,286560,289017.0,597,288282
4002,4,286179,286560,288770.0,393,288917
4003,6,286193,286560,288375.0,416,288864
4004,5,286206,286560,288804.0,496,288359
4005,0,286245,286560,288625.0,395,287791
4006,3,286328,286560,288287.0,655,287867
4007,2,286355,286560,288573.0,568,288016
4008,7,286391,286560,288877.0,539,289949
4009,1,286487,286560,288313.0,510,287808
4010,0,286566,288000,289738.0,395,289659
4011,1,286571,288000,289166.0,510,289928
4012,2,286670,288000,289083.0,568,291011
4013,3,286791,288000,289436.0,655,290831
4014,4,287089,288000,289587.0,393,289607
4015,5,287215,288000,289161.0,496,289565
4016,6,287245,288000,289537.0,416,289532
4017,7,287251,288000,289569.0,539,289963
4018,8,287348,288000,289435.0,597,289462
4019,9,287349,288000,289748.0,540,289940
4020,7,287471,288000,289648.0,539,290062
4021,1,287698,288000,289673.0,510,289404
4022,3,287785,288000,289619.0,655,290461
4023,8,287840,288000,289803.0,597,292041
4024,6,287905,288000,289889.0,416,289541
4025,0,287973,288000,289869.0,395,289988
4026,2,288171,289440,290309.0,568,290675
4027,4,288288,289440,290986.0,393,291713
4028,9,288341,289440,290222.0,540,290813
4029,5,288341,289440,290987.0,496,291270
4030,2,288481,289440,290531.0,568,291769
4031,1,288482,289440,290831.0,510,291167
4032,0,288537,289440,290991.0,395,291453
4033,8,288674,289440,290926.0,597,292998
4034,4,288866,289440,291185.0,393,291006
4035,9,288945,289440,290507.0,540,291330
4036,5,288979,289440,291106.0,496,292636
4037,7,289011,289440,291221.0,539,291235
4038,6,289256,289440,290704.0,416,290904
4039,3,289402,289440,290755.0,655,291425
4040,0,289428,289440,291060.0,395,291175
4041,9,289434,289440,291081.0,540,290837
4042,6,289558,290880,291749.0,416,292289
4043,1,289622,290880,291982.0,510,292823
4044,3,289659,290880,292218.0,655,293973
4045,2,289923,290880,292253.0,568,293266
4046,7,290013,290880,292003.0,539,293764
4047,5,290051,290880,291817.0,496,293397
4048,8,290101,290880,292268.0,597,292314
4049,4,290233,290880,292251.0,393,293843
4050,2,290281,290880,292487.0,568,292325
4051,9,290360,290880,292382.0,540,292405
4052,7,290463,290880,292355.0,539,294614
4053,4,290506,290880,292462.0,393,293808
4054,8,290514,290880,292596.0,597,294146
4055,1,290579,290880,292298.0,510,292819
4056,5,290698,290880,292407.0,496,293443
4057,3,290917,292320,293909.0,655,294360
4058,6,290967,292320,293220.0,416,294127
4059,0,291104,292320,294056.0,395,294713
4060,8,291130,292320,293947.0,597,294122
4061,2,291200,292320,293481.0,568,295004
4062,1,291282,292320,294160.0,510,294318
4063,4,291313,292320,294229.0,393,294818
4064,0,291341,292320,294359.0,395,293761
4065,5,291353,292320,293878.0,496,293614
4066,3,291399,292320,294116.0,655,294371
4067,6,291400,292320,293634.0,416,293376
4068,9,291438,292320,294009.0,540,294810
4069,7,291512,292320,294245.0,539,294694
4070,1,291532,292320,294268.0,510,295177
4071,7,291539,292320,294421.0,539,294446
4072,6,291622,292320,294019.0,416,294749
4073,0,291812,292320,294512.0,395,294222
4074,9,291866,292320,294492.0,540,294397
4075,8,291880,292320,294802.0,597,294432
4076,3,291987,292320,294241.0,655,294116
4077,4,291991,292320,294553.0,393,294694
4078,5,291994,292320,294606.0,496,293721
4079,2,292218,292320,294638.0,568,293960
4080,4,292363,293760,295498.0,393,297372
4081,5,292376,293760,294855.0,496,294604
4082,9,292407,293760,295664.0,540,295683
4083,3,292494,293760,295219.0,655,296394
4084,2,292566,293760,295534.0,568,295687
4085,6,292658,293760,295501.0,416,295115
4086,0,292665,293760,295511.0,395,295818
4087,7,292730,293760,295435.0,539,295857
4088,8,292766,293760,295357.0,597,295754
4089,1,292798,293760,295262.0,510,295777
4090,4,292816,293760,295655.0,393,295890
4091,7,292977,293760,295560.0,539,294774
4092,8,293000,293760,295754.0,597,295427
4093,9,293031,293760,295790.0,540,296270
4094,5,293048,293760,295689.0,496,295312
4095,3,293492,293760,295424.0,655,296296
4096,1,293543,293760,295389.0,510,295396
4097,0,293578,293760,295819.0,395,296077
4098,6,293854,295200,295972.0,416,297254
4099,2,293881,295200,296226.0,568,297111
4100,6,293918,295200,296301.0,416,296330
4101,5,293995,295200,296594.0,496,297837
4102,1,294040,295200,296923.0,510,297551
4103,8,294155,295200,296893.0,597,297930
4104,2,294161,295200,296433.0,568,296898
4105,9,294235,295200,296885.0,540,297427
4106,3,294389,295200,297061.0,655,296713
4107,0,294538,295200,297054.0,395,297658
4108,7,294553,295200,297082.0,539,297794
4109,4,294625,295200,297261.0,393,296694
4110,3,294694,295200,297104.0,655,296428
4111,2,294712,295200,297204.0,568,297454
4112,7,294814,295200,297222.0,539,297359
4113,0,295018,295200,297298.0,395,296617
4114,8,295023,295200,297690.0,597,297310
4115,4,295069,295200,297539.0,393,297637
4116,9,295104,295200,297277.0,540,298176
4117,6,295120,295200,297287.0,416,297222
4118,1,295130,295200,297326.0,510,297716
4119,5,295140,295200,297351.0,496,297511
4120,2,295149,295200,297649.0,568,297442
4121,7,295191,295200,297606.0,539,297558
4122,3,295228,296640,298398.0,655,298357
4123,4,295280,296640,298557.0,393,300622
4124,0,295366,296640,298553.0,395,297893
4125,8,295369,296640,298385.0,597,298401
4126,5,295466,296640,297680.0,496,298491
4127,6,295510,296640,298054.0,416,298664
4128,1,295582,296640,298290.0,510,297858
4129,9,295593,296640,298844.0,540,298320
4130,2,295652,296640,298398.0,568,297686
4131,5,295877,296640,298638.0,496,298606
4132,9,295917,296640,298889.0,540,298335
4133,0,295980,296640,298899.0,395,299553
4134,4,296014,296640,298812.0,393,298211
4135,8,296027,296640,298917.0,597,298014
4136,6,296214,296640,298459.0,416,298496
4137,1,296230,296640,298436.0,510,298746
4138,7,296292,296640,298549.0,539,298315
4139,3,296432,296640,298569.0,655,298075
4140,5,296436,296640,298914.0,496,298249
4141,0,296509,296640,298931.0,395,298833
4142,7,296565,296640,298689.0,539,298488
4143,6,296836,298080,299247.0,416,299308
4144,9,296846,298080,299278.0,540,299385
4145,8,296890,298080,299830.0,597,299634
4146,1,297036,298080,299881.0,510,300253
4147,3,297055,298080,299826.0,655,299870
4148,2,297066,298080,299379.0,568,300694
4149,4,297114,298080,300052.0,393,299991
4150,8,297129,298080,300432.0,597,299322
4151,2,297153,298080,300117.0,568,299153
4152,4,297170,298080,300273.0,393,300493
4153,1,297180,298080,299952.0,510,299690
4154,7,297283,298080,300124.0,539,299913
4155,5,297366,298080,300226.0,496,300184
4156,6,297476,298080,299823.0,416,299863
4157,0,297506,298080,300127.0,395,299666
4158,9,297691,298080,300156.0,540,299775
4159,3,297787,298080,299879.0,655,300725
4160,9,297862,298080,300201.0,540,300655
4161,3,297944,298080,300035.0,655,299671
4162,2,297954,298080,300330.0,568,300489
4163,7,298024,298080,300298.0,539,300898
4164,5,298117,299520,300658.0,496,302010
4165,6,298129,299520,300617.0,416,300680
4166,8,298373,299520,300752.0,597,301559
4167,4,298400,299520,301100.0,393,301616
4168,1,298575,299520,300799.0,510,302180
4169,0,298727,299520,301142.0,395,302682
4170,9,298736,299520,301084.0,540,302368
4171,1,298783,299520,301211.0,510,301203
4172,2,298826,299520,300887.0,568,301998
4173,5,298896,299520,301109.0,496,300739
4174,3,298926,299520,301090.0,655,301322
4175,8,298939,299520,301077.0,597,300939
4176,0,298956,299520,301302.0,395,301575
4177,6,299141,299520,301094.0,416,301053
4178,7,299184,299520,301034.0,539,301371
4179,4,299586,300960,302539.0,393,302546
4180,2,299679,300960,301873.0,568,302234
4181,8,299724,300960,302050.0,597,302836
4182,5,299836,300960,302345.0,496,303125
4183,9,299842,300960,302290.0,540,303532
4184,1,299948,300960,302209.0,510,302788
4185,7,300095,300960,302565.0,539,304834
4186,4,300112,300960,302690.0,393,303942
4187,0,300202,300960,302414.0,395,303788
4188,6,300314,300960,302375.0,416,303213
4189,3,300335,300960,302175.0,655,302817
4190,2,300534,300960,302408.0,568,302523
4191,1,300645,300960,302328.0,510,302632
4192,7,300788,300960,302680.0,539,303320
4193,0,300830,300960,302555.0,395,302986
4194,6,300834,300960,302571.0,416,303061
4195,5,300974,302400,303930.0,496,305017
4196,3,301065,302400,303651.0,655,304754
4197,8,301170,302400,303560.0,597,305465
4198,9,301210,302400,303578.0,540,303526
4199,4,301268,302400,304160.0,393,306672
4200,8,301294,302400,303998.0,597,305312
4201,6,301337,302400,303370.0,416,304062
4202,7,301413,302400,304077.0,539,303814
4203,9,301497,302400,303869.0,540,305068
4204,3,301532,302400,303939.0,655,303330
4205,4,301644,302400,304379.0,393,304659
4206,1,301773,302400,303765.0,510,304169
4207,2,301800,302400,303725.0,568,303668
4208,5,301834,302400,304060.0,496,304147
4209,0,301834,302400,304128.0,395,306084
4210,0,301879,302400,304181.0,395,305761
4211,3,302349,302400,304063.0,655,303921
4212,8,302374,302400,304305.0,597,304412
4213,9,302448,303840,305028.0,540,304951
4214,5,302537,303840,305528.0,496,306282
4215,2,302552,303840,304853.0,568,305497
4216,6,302642,303840,305263.0,416,305075
4217,7,302665,303840,305431.0,539,305836
4218,4,302710,303840,305628.0,393,305464
4219,1,302741,303840,305253.0,510,305107
4220,8,302760,303840,305459.0,597,305820
4221,9,302764,303840,305714.0,540,306364
4222,4,302895,303840,305702.0,393,305178
4223,6,302896,303840,305538.0,416,305848
4224,1,303011,303840,305489.0,510,304983
4225,5,303020,303840,305739.0,496,308444
4226,0,303155,303840,305698.0,395,305682
4227,7,303573,303840,305773.0,539,305546
4228,3,303663,303840,305306.0,655,305784
4229,2,303827,303840,305483.0,568,305451
4230,3,303924,305280,306506.0,655,307896
4231,4,304075,305280,306709.0,393,307581
4232,1,304201,305280,306346.0,510,308121
4233,8,304207,305280,306625.0,597,308851
4234,6,304299,305280,306192.0,416,306944
4235,2,304500,305280,306590.0,568,307513
4236,7,304527,305280,306614.0,539,306354
4237,0,304550,305280,306576.0,395,307937
4238,9,304581,305280,306629.0,540,307007
4239,5,304898,305280,306743.0,496,307198
4240,3,304953,305280,306598.0,655,306854
4241,8,305004,305280,306818.0,597,307655
4242,5,305187,305280,306768.0,496,307507
4243,4,305291,306720,308992.0,393,309686
4244,2,305291,306720,307745.0,568,309339
4245,9,305293,306720,308082.0,540,309100
4246,7,305327,306720,309000.0,539,310071
4247,6,305369,306720,308092.0,416,307545
4248,0,305408,306720,308754.0,395,309129
4249,1,305470,306720,308414.0,510,308086
4250,4,305516,306720,309333.0,393,309176
4251,9,305562,306720,308561.0,540,308013
4252,3,305611,306720,308477.0,655,307759
4253,8,305654,306720,308587.0,597,308562
4254,2,305656,306720,308125.0,568,309406
4255,5,305798,306720,308714.0,496,308306
4256,6,305961,306720,308400.0,416,308812
4257,7,305986,306720,309210.0,539,309281
4258,0,306027,306720,309016.0,395,309713
4259,1,306059,306720,308463.0,510,308028
4260,9,306097,306720,309142.0,540,309460
4261,1,306164,306720,308663.0,510,307643
4262,0,306257,306720,309192.0,395,308206
4263,6,306421,306720,308637.0,416,308362
