Job,Production_Plan_ID,Operation,Machine,Processing Time,Arrival,Ready Time
3420,3,1,M02,95,243874,244800
3420,3,2,M00,71,243874,244800
3420,3,3,M04,99,243874,244800
3420,3,4,M06,9,243874,244800
3420,3,5,M08,52,243874,244800
3420,3,6,M07,85,243874,244800
3420,3,7,M03,98,243874,244800
3420,3,8,M09,22,243874,244800
3420,3,9,M05,43,243874,244800
3421,6,0,M01,46,243889,244800
3421,6,1,M00,37,243889,244800
3421,6,2,M03,61,243889,244800
3421,6,3,M02,13,243889,244800
3421,6,4,M06,32,243889,244800
3421,6,5,M05,21,243889,244800
3421,6,6,M09,32,243889,244800
3421,6,7,M08,89,243889,244800
3421,6,8,M07,30,243889,244800
3421,6,9,M04,55,243889,244800
3422,5,0,M02,84,243892,244800
3422,5,1,M01,2,243892,244800
3422,5,2,M05,52,243892,244800
3422,5,3,M03,95,243892,244800
3422,5,4,M08,48,243892,244800
3422,5,5,M09,72,243892,244800
3422,5,6,M00,47,243892,244800
3422,5,7,M06,65,243892,244800
3422,5,8,M04,6,243892,244800
3422,5,9,M07,25,243892,244800
3423,9,0,M01,85,243943,244800
3423,9,1,M00,13,243943,244800
3423,9,2,M02,61,243943,244800
3423,9,3,M06,7,243943,244800
3423,9,4,M08,64,243943,244800
3423,9,5,M09,76,243943,244800
3423,9,6,M05,47,243943,244800
3423,9,7,M03,52,243943,244800
3423,9,8,M04,90,243943,244800
3423,9,9,M07,45,243943,244800
3424,8,0,M00,76,244055,244800
3424,8,1,M01,69,244055,244800
3424,8,2,M03,76,244055,244800
3424,8,3,M05,51,244055,244800
3424,8,4,M02,85,244055,244800
3424,8,5,M09,11,244055,244800
3424,8,6,M06,40,244055,244800
3424,8,7,M07,89,244055,244800
3424,8,8,M04,26,244055,244800
3424,8,9,M08,74,244055,244800
3425,1,0,M00,43,244078,244800
3425,1,1,M02,90,244078,244800
3425,1,2,M04,75,244078,244800
3425,1,3,M09,11,244078,244800
3425,1,4,M03,69,244078,244800
3425,1,5,M01,28,244078,244800
3425,1,6,M06,46,244078,244800
3425,1,7,M05,46,244078,244800
3425,1,8,M07,72,244078,244800
3425,1,9,M08,30,244078,244800
3426,7,0,M02,31,244218,244800
3426,7,1,M00,86,244218,244800
3426,7,2,M01,46,244218,244800
3426,7,3,M05,74,244218,244800
3426,7,4,M04,32,244218,244800
3426,7,5,M06,88,244218,244800
3426,7,6,M08,19,244218,244800
3426,7,7,M09,48,244218,244800
3426,7,8,M07,36,244218,244800
3426,7,9,M03,79,244218,244800
3427,2,0,M01,91,244266,244800
3427,2,1,M00,85,244266,244800
3427,2,2,M03,39,244266,244800
3427,2,3,M02,74,244266,244800
3427,2,4,M08,90,244266,244800
3427,2,5,M05,10,244266,244800
3427,2,6,M07,12,244266,244800
3427,2,7,M06,89,244266,244800
3427,2,8,M09,45,244266,244800
3427,2,9,M04,33,244266,244800
3428,4,0,M02,14,244278,244800
3428,4,1,M00,6,244278,244800
3428,4,2,M01,22,244278,244800
3428,4,3,M05,61,244278,244800
3428,4,4,M03,26,244278,244800
3428,4,5,M04,69,244278,244800
3428,4,6,M08,21,244278,244800
3428,4,7,M07,49,244278,244800
3428,4,8,M09,72,244278,244800
3428,4,9,M06,53,244278,244800
3429,0,0,M00,29,244389,244800
3429,0,1,M01,78,244389,244800
3429,0,2,M02,9,244389,244800
3429,0,3,M03,36,244389,244800
3429,0,4,M04,49,244389,244800
3429,0,5,M05,11,244389,244800
3429,0,6,M06,62,244389,244800
3429,0,7,M07,56,244389,244800
3429,0,8,M08,44,244389,244800
3429,0,9,M09,21,244389,244800
3430,4,0,M02,14,244409,244800
3430,4,1,M00,6,244409,244800
3430,4,2,M01,22,244409,244800
3430,4,3,M05,61,244409,244800
3430,4,4,M03,26,244409,244800
3430,4,5,M04,69,244409,244800
3430,4,6,M08,21,244409,244800
3430,4,7,M07,49,244409,244800
3430,4,8,M09,72,244409,244800
3430,4,9,M06,53,244409,244800
3431,5,0,M02,84,244445,244800
3431,5,1,M01,2,244445,244800
3431,5,2,M05,52,244445,244800
3431,5,3,M03,95,244445,244800
3431,5,4,M08,48,244445,244800
3431,5,5,M09,72,244445,244800
3431,5,6,M00,47,244445,244800
3431,5,7,M06,65,244445,244800
3431,5,8,M04,6,244445,244800
3431,5,9,M07,25,244445,244800
3432,2,0,M01,91,244494,244800
3432,2,1,M00,85,244494,244800
3432,2,2,M03,39,244494,244800
3432,2,3,M02,74,244494,244800
3432,2,4,M08,90,244494,244800
3432,2,5,M05,10,244494,244800
3432,2,6,M07,12,244494,244800
3432,2,7,M06,89,244494,244800
3432,2,8,M09,45,244494,244800
3432,2,9,M04,33,244494,244800
3433,0,0,M00,29,244540,244800
3433,0,1,M01,78,244540,244800
3433,0,2,M02,9,244540,244800
3433,0,3,M03,36,244540,244800
3433,0,4,M04,49,244540,244800
3433,0,5,M05,11,244540,244800
3433,0,6,M06,62,244540,244800
3433,0,7,M07,56,244540,244800
3433,0,8,M08,44,244540,244800
3433,0,9,M09,21,244540,244800
3434,3,0,M01,81,244610,244800
3434,3,1,M02,95,244610,244800
3434,3,2,M00,71,244610,244800
3434,3,3,M04,99,244610,244800
3434,3,4,M06,9,244610,244800
3434,3,5,M08,52,244610,244800
3434,3,6,M07,85,244610,244800
3434,3,7,M03,98,244610,244800
3434,3,8,M09,22,244610,244800
3434,3,9,M05,43,244610,244800
3435,7,0,M02,31,244623,244800
3435,7,1,M00,86,244623,244800
3435,7,2,M01,46,244623,244800
3435,7,3,M05,74,244623,244800
3435,7,4,M04,32,244623,244800
3435,7,5,M06,88,244623,244800
3435,7,6,M08,19,244623,244800
3435,7,7,M09,48,244623,244800
3435,7,8,M07,36,244623,244800
3435,7,9,M03,79,244623,244800
3436,1,0,M00,43,244690,244800
3436,1,1,M02,90,244690,244800
3436,1,2,M04,75,244690,244800
3436,1,3,M09,11,244690,244800
3436,1,4,M03,69,244690,244800
3436,1,5,M01,28,244690,244800
3436,1,6,M06,46,244690,244800
3436,1,7,M05,46,244690,244800
3436,1,8,M07,72,244690,244800
3436,1,9,M08,30,244690,244800
3437,6,0,M01,46,244709,244800
3437,6,1,M00,37,244709,244800
3437,6,2,M03,61,244709,244800
3437,6,3,M02,13,244709,244800
3437,6,4,M06,32,244709,244800
3437,6,5,M05,21,244709,244800
3437,6,6,M09,32,244709,244800
3437,6,7,M08,89,244709,244800
3437,6,8,M07,30,244709,244800
3437,6,9,M04,55,244709,244800
3438,9,0,M01,85,244825,246240
3438,9,1,M00,13,244825,246240
3438,9,2,M02,61,244825,246240
3438,9,3,M06,7,244825,246240
3438,9,4,M08,64,244825,246240
3438,9,5,M09,76,244825,246240
3438,9,6,M05,47,244825,246240
3438,9,7,M03,52,244825,246240
3438,9,8,M04,90,244825,246240
3438,9,9,M07,45,244825,246240
3439,8,0,M00,76,244849,246240
3439,8,1,M01,69,244849,246240
3439,8,2,M03,76,244849,246240
3439,8,3,M05,51,244849,246240
3439,8,4,M02,85,244849,246240
3439,8,5,M09,11,244849,246240
3439,8,6,M06,40,244849,246240
3439,8,7,M07,89,244849,246240
3439,8,8,M04,26,244849,246240
3439,8,9,M08,74,244849,246240
3440,4,0,M02,14,244851,246240
3440,4,1,M00,6,244851,246240
3440,4,2,M01,22,244851,246240
3440,4,3,M05,61,244851,246240
3440,4,4,M03,26,244851,246240
3440,4,5,M04,69,244851,246240
3440,4,6,M08,21,244851,246240
3440,4,7,M07,49,244851,246240
3440,4,8,M09,72,244851,246240
3440,4,9,M06,53,244851,246240
3441,9,0,M01,85,244905,246240
3441,9,1,M00,13,244905,246240
3441,9,2,M02,61,244905,246240
3441,9,3,M06,7,244905,246240
3441,9,4,M08,64,244905,246240
3441,9,5,M09,76,244905,246240
3441,9,6,M05,47,244905,246240
3441,9,7,M03,52,244905,246240
3441,9,8,M04,90,244905,246240
3441,9,9,M07,45,244905,246240
3442,7,0,M02,31,244919,246240
3442,7,1,M00,86,244919,246240
3442,7,2,M01,46,244919,246240
3442,7,3,M05,74,244919,246240
3442,7,4,M04,32,244919,246240
3442,7,5,M06,88,244919,246240
3442,7,6,M08,19,244919,246240
3442,7,7,M09,48,244919,246240
3442,7,8,M07,36,244919,246240
3442,7,9,M03,79,244919,246240
3443,3,0,M01,81,244932,246240
3443,3,1,M02,95,244932,246240
3443,3,2,M00,71,244932,246240
3443,3,3,M04,99,244932,246240
3443,3,4,M06,9,244932,246240
3443,3,5,M08,52,244932,246240
3443,3,6,M07,85,244932,246240
3443,3,7,M03,98,244932,246240
3443,3,8,M09,22,244932,246240
3443,3,9,M05,43,244932,246240
3444,1,0,M00,43,244949,246240
3444,1,1,M02,90,244949,246240
3444,1,2,M04,75,244949,246240
3444,1,3,M09,11,244949,246240
3444,1,4,M03,69,244949,246240
3444,1,5,M01,28,244949,246240
3444,1,6,M06,46,244949,246240
3444,1,7,M05,46,244949,246240
3444,1,8,M07,72,244949,246240
3444,1,9,M08,30,244949,246240
3445,2,0,M01,91,244974,246240
3445,2,1,M00,85,244974,246240
3445,2,2,M03,39,244974,246240
3445,2,3,M02,74,244974,246240
3445,2,4,M08,90,244974,246240
3445,2,5,M05,10,244974,246240
3445,2,6,M07,12,244974,246240
3445,2,7,M06,89,244974,246240
3445,2,8,M09,45,244974,246240
3445,2,9,M04,33,244974,246240
3446,5,0,M02,84,245077,246240
3446,5,1,M01,2,245077,246240
3446,5,2,M05,52,245077,246240
3446,5,3,M03,95,245077,246240
3446,5,4,M08,48,245077,246240
3446,5,5,M09,72,245077,246240
3446,5,6,M00,47,245077,246240
3446,5,7,M06,65,245077,246240
3446,5,8,M04,6,245077,246240
3446,5,9,M07,25,245077,246240
3447,8,0,M00,76,245083,246240
3447,8,1,M01,69,245083,246240
3447,8,2,M03,76,245083,246240
3447,8,3,M05,51,245083,246240
3447,8,4,M02,85,245083,246240
3447,8,5,M09,11,245083,246240
3447,8,6,M06,40,245083,246240
3447,8,7,M07,89,245083,246240
3447,8,8,M04,26,245083,246240
3447,8,9,M08,74,245083,246240
3448,0,0,M00,29,245113,246240
3448,0,1,M01,78,245113,246240
3448,0,2,M02,9,245113,246240
3448,0,3,M03,36,245113,246240
3448,0,4,M04,49,245113,246240
3448,0,5,M05,11,245113,246240
3448,0,6,M06,62,245113,246240
3448,0,7,M07,56,245113,246240
3448,0,8,M08,44,245113,246240
3448,0,9,M09,21,245113,246240
3449,6,0,M01,46,245118,246240
3449,6,1,M00,37,245118,246240
3449,6,2,M03,61,245118,246240
3449,6,3,M02,13,245118,246240
3449,6,4,M06,32,245118,246240
3449,6,5,M05,21,245118,246240
3449,6,6,M09,32,245118,246240
3449,6,7,M08,89,245118,246240
3449,6,8,M07,30,245118,246240
3449,6,9,M04,55,245118,246240
3450,5,0,M02,84,245224,246240
3450,5,1,M01,2,245224,246240
3450,5,2,M05,52,245224,246240
3450,5,3,M03,95,245224,246240
3450,5,4,M08,48,245224,246240
3450,5,5,M09,72,245224,246240
3450,5,6,M00,47,245224,246240
3450,5,7,M06,65,245224,246240
3450,5,8,M04,6,245224,246240
3450,5,9,M07,25,245224,246240
3451,9,0,M01,85,245295,246240
3451,9,1,M00,13,245295,246240
3451,9,2,M02,61,245295,246240
3451,9,3,M06,7,245295,246240
3451,9,4,M08,64,245295,246240
3451,9,5,M09,76,245295,246240
3451,9,6,M05,47,245295,246240
3451,9,7,M03,52,245295,246240
3451,9,8,M04,90,245295,246240
3451,9,9,M07,45,245295,246240
3452,8,0,M00,76,245422,246240
3452,8,1,M01,69,245422,246240
3452,8,2,M03,76,245422,246240
3452,8,3,M05,51,245422,246240
3452,8,4,M02,85,245422,246240
3452,8,5,M09,11,245422,246240
3452,8,6,M06,40,245422,246240
3452,8,7,M07,89,245422,246240
3452,8,8,M04,26,245422,246240
3452,8,9,M08,74,245422,246240
3453,3,0,M01,81,245446,246240
3453,3,1,M02,95,245446,246240
3453,3,2,M00,71,245446,246240
3453,3,3,M04,99,245446,246240
3453,3,4,M06,9,245446,246240
3453,3,5,M08,52,245446,246240
3453,3,6,M07,85,245446,246240
3453,3,7,M03,98,245446,246240
3453,3,8,M09,22,245446,246240
3453,3,9,M05,43,245446,246240
3454,0,0,M00,29,245543,246240
3454,0,1,M01,78,245543,246240
3454,0,2,M02,9,245543,246240
3454,0,3,M03,36,245543,246240
3454,0,4,M04,49,245543,246240
3454,0,5,M05,11,245543,246240
3454,0,6,M06,62,245543,246240
3454,0,7,M07,56,245543,246240
3454,0,8,M08,44,245543,246240
3454,0,9,M09,21,245543,246240
3455,2,0,M01,91,245559,246240
3455,2,1,M00,85,245559,246240
3455,2,2,M03,39,245559,246240
3455,2,3,M02,74,245559,246240
3455,2,4,M08,90,245559,246240
3455,2,5,M05,10,245559,246240
3455,2,6,M07,12,245559,246240
3455,2,7,M06,89,245559,246240
3455,2,8,M09,45,245559,246240
3455,2,9,M04,33,245559,246240
3456,4,0,M02,14,245608,246240
3456,4,1,M00,6,245608,246240
3456,4,2,M01,22,245608,246240
3456,4,3,M05,61,245608,246240
3456,4,4,M03,26,245608,246240
3456,4,5,M04,69,245608,246240
3456,4,6,M08,21,245608,246240
3456,4,7,M07,49,245608,246240
3456,4,8,M09,72,245608,246240
3456,4,9,M06,53,245608,246240
3457,6,0,M01,46,245830,246240
3457,6,1,M00,37,245830,246240
3457,6,2,M03,61,245830,246240
3457,6,3,M02,13,245830,246240
3457,6,4,M06,32,245830,246240
3457,6,5,M05,21,245830,246240
3457,6,6,M09,32,245830,246240
3457,6,7,M08,89,245830,246240
3457,6,8,M07,30,245830,246240
3457,6,9,M04,55,245830,246240
3458,7,0,M02,31,245936,246240
3458,7,1,M00,86,245936,246240
3458,7,2,M01,46,245936,246240
3458,7,3,M05,74,245936,246240
3458,7,4,M04,32,245936,246240
3458,7,5,M06,88,245936,246240
3458,7,6,M08,19,245936,246240
3458,7,7,M09,48,245936,246240
3458,7,8,M07,36,245936,246240
3458,7,9,M03,79,245936,246240
3459,1,0,M00,43,245947,246240
3459,1,1,M02,90,245947,246240
3459,1,2,M04,75,245947,246240
3459,1,3,M09,11,245947,246240
3459,1,4,M03,69,245947,246240
3459,1,5,M01,28,245947,246240
3459,1,6,M06,46,245947,246240
3459,1,7,M05,46,245947,246240
3459,1,8,M07,72,245947,246240
3459,1,9,M08,30,245947,246240
3460,1,0,M00,43,245997,246240
3460,1,1,M02,90,245997,246240
3460,1,2,M04,75,245997,246240
3460,1,3,M09,11,245997,246240
3460,1,4,M03,69,245997,246240
3460,1,5,M01,28,245997,246240
3460,1,6,M06,46,245997,246240
3460,1,7,M05,46,245997,246240
3460,1,8,M07,72,245997,246240
3460,1,9,M08,30,245997,246240
3461,7,0,M02,31,246148,246240
3461,7,1,M00,86,246148,246240
3461,7,2,M01,46,246148,246240
3461,7,3,M05,74,246148,246240
3461,7,4,M04,32,246148,246240
3461,7,5,M06,88,246148,246240
3461,7,6,M08,19,246148,246240
3461,7,7,M09,48,246148,246240
3461,7,8,M07,36,246148,246240
3461,7,9,M03,79,246148,246240
3462,2,0,M01,91,246205,246240
3462,2,1,M00,85,246205,246240
3462,2,2,M03,39,246205,246240
3462,2,3,M02,74,246205,246240
3462,2,4,M08,90,246205,246240
3462,2,5,M05,10,246205,246240
3462,2,6,M07,12,246205,246240
3462,2,7,M06,89,246205,246240
3462,2,8,M09,45,246205,246240
3462,2,9,M04,33,246205,246240
3463,0,0,M00,29,246355,247680
3463,0,1,M01,78,246355,247680
3463,0,2,M02,9,246355,247680
3463,0,3,M03,36,246355,247680
3463,0,4,M04,49,246355,247680
3463,0,5,M05,11,246355,247680
3463,0,6,M06,62,246355,247680
3463,0,7,M07,56,246355,247680
3463,0,8,M08,44,246355,247680
3463,0,9,M09,21,246355,247680
3464,5,0,M02,84,246498,247680
3464,5,1,M01,2,246498,247680
3464,5,2,M05,52,246498,247680
3464,5,3,M03,95,246498,247680
3464,5,4,M08,48,246498,247680
3464,5,5,M09,72,246498,247680
3464,5,6,M00,47,246498,247680
3464,5,7,M06,65,246498,247680
3464,5,8,M04,6,246498,247680
3464,5,9,M07,25,246498,247680
3465,3,0,M01,81,246500,247680
3465,3,1,M02,95,246500,247680
3465,3,2,M00,71,246500,247680
3465,3,3,M04,99,246500,247680
3465,3,4,M06,9,246500,247680
3465,3,5,M08,52,246500,247680
3465,3,6,M07,85,246500,247680
3465,3,7,M03,98,246500,247680
3465,3,8,M09,22,246500,247680
3465,3,9,M05,43,246500,247680
3466,8,0,M00,76,246505,247680
3466,8,1,M01,69,246505,247680
3466,8,2,M03,76,246505,247680
3466,8,3,M05,51,246505,247680
3466,8,4,M02,85,246505,247680
3466,8,5,M09,11,246505,247680
3466,8,6,M06,40,246505,247680
3466,8,7,M07,89,246505,247680
3466,8,8,M04,26,246505,247680
3466,8,9,M08,74,246505,247680
3467,6,0,M01,46,246554,247680
3467,6,1,M00,37,246554,247680
3467,6,2,M03,61,246554,247680
3467,6,3,M02,13,246554,247680
3467,6,4,M06,32,246554,247680
3467,6,5,M05,21,246554,247680
3467,6,6,M09,32,246554,247680
3467,6,7,M08,89,246554,247680
3467,6,8,M07,30,246554,247680
3467,6,9,M04,55,246554,247680
3468,4,0,M02,14,246584,247680
3468,4,1,M00,6,246584,247680
3468,4,2,M01,22,246584,247680
3468,4,3,M05,61,246584,247680
3468,4,4,M03,26,246584,247680
3468,4,5,M04,69,246584,247680
3468,4,6,M08,21,246584,247680
3468,4,7,M07,49,246584,247680
3468,4,8,M09,72,246584,247680
3468,4,9,M06,53,246584,247680
3469,9,0,M01,85,246690,247680
3469,9,1,M00,13,246690,247680
3469,9,2,M02,61,246690,247680
3469,9,3,M06,7,246690,247680
3469,9,4,M08,64,246690,247680
3469,9,5,M09,76,246690,247680
3469,9,6,M05,47,246690,247680
3469,9,7,M03,52,246690,247680
3469,9,8,M04,90,246690,247680
3469,9,9,M07,45,246690,247680
3470,9,0,M01,85,246860,247680
3470,9,1,M00,13,246860,247680
3470,9,2,M02,61,246860,247680
3470,9,3,M06,7,246860,247680
3470,9,4,M08,64,246860,247680
3470,9,5,M09,76,246860,247680
3470,9,6,M05,47,246860,247680
3470,9,7,M03,52,246860,247680
3470,9,8,M04,90,246860,247680
3470,9,9,M07,45,246860,247680
3471,2,0,M01,91,246867,247680
3471,2,1,M00,85,246867,247680
3471,2,2,M03,39,246867,247680
3471,2,3,M02,74,246867,247680
3471,2,4,M08,90,246867,247680
3471,2,5,M05,10,246867,247680
3471,2,6,M07,12,246867,247680
3471,2,7,M06,89,246867,247680
3471,2,8,M09,45,246867,247680
3471,2,9,M04,33,246867,247680
3472,8,0,M00,76,246908,247680
3472,8,1,M01,69,246908,247680
3472,8,2,M03,76,246908,247680
3472,8,3,M05,51,246908,247680
3472,8,4,M02,85,246908,247680
3472,8,5,M09,11,246908,247680
3472,8,6,M06,40,246908,247680
3472,8,7,M07,89,246908,247680
3472,8,8,M04,26,246908,247680
3472,8,9,M08,74,246908,247680
3473,4,0,M02,14,246922,247680
3473,4,1,M00,6,246922,247680
3473,4,2,M01,22,246922,247680
3473,4,3,M05,61,246922,247680
3473,4,4,M03,26,246922,247680
3473,4,5,M04,69,246922,247680
3473,4,6,M08,21,246922,247680
3473,4,7,M07,49,246922,247680
3473,4,8,M09,72,246922,247680
3473,4,9,M06,53,246922,247680
3474,5,0,M02,84,246981,247680
3474,5,1,M01,2,246981,247680
3474,5,2,M05,52,246981,247680
3474,5,3,M03,95,246981,247680
3474,5,4,M08,48,246981,247680
3474,5,5,M09,72,246981,247680
3474,5,6,M00,47,246981,247680
3474,5,7,M06,65,246981,247680
3474,5,8,M04,6,246981,247680
3474,5,9,M07,25,246981,247680
3475,1,0,M00,43,247058,247680
3475,1,1,M02,90,247058,247680
3475,1,2,M04,75,247058,247680
3475,1,3,M09,11,247058,247680
3475,1,4,M03,69,247058,247680
3475,1,5,M01,28,247058,247680
3475,1,6,M06,46,247058,247680
3475,1,7,M05,46,247058,247680
3475,1,8,M07,72,247058,247680
3475,1,9,M08,30,247058,247680
3476,6,0,M01,46,247067,247680
3476,6,1,M00,37,247067,247680
3476,6,2,M03,61,247067,247680
3476,6,3,M02,13,247067,247680
3476,6,4,M06,32,247067,247680
3476,6,5,M05,21,247067,247680
3476,6,6,M09,32,247067,247680
3476,6,7,M08,89,247067,247680
3476,6,8,M07,30,247067,247680
3476,6,9,M04,55,247067,247680
3477,0,0,M00,29,247089,247680
3477,0,1,M01,78,247089,247680
3477,0,2,M02,9,247089,247680
3477,0,3,M03,36,247089,247680
3477,0,4,M04,49,247089,247680
3477,0,5,M05,11,247089,247680
3477,0,6,M06,62,247089,247680
3477,0,7,M07,56,247089,247680
3477,0,8,M08,44,247089,247680
3477,0,9,M09,21,247089,247680
3478,3,0,M01,81,247125,247680
3478,3,1,M02,95,247125,247680
3478,3,2,M00,71,247125,247680
3478,3,3,M04,99,247125,247680
3478,3,4,M06,9,247125,247680
3478,3,5,M08,52,247125,247680
3478,3,6,M07,85,247125,247680
3478,3,7,M03,98,247125,247680
3478,3,8,M09,22,247125,247680
3478,3,9,M05,43,247125,247680
3479,7,0,M02,31,247243,247680
3479,7,1,M00,86,247243,247680
3479,7,2,M01,46,247243,247680
3479,7,3,M05,74,247243,247680
3479,7,4,M04,32,247243,247680
3479,7,5,M06,88,247243,247680
3479,7,6,M08,19,247243,247680
3479,7,7,M09,48,247243,247680
3479,7,8,M07,36,247243,247680
3479,7,9,M03,79,247243,247680
3480,6,0,M01,46,247252,247680
3480,6,1,M00,37,247252,247680
3480,6,2,M03,61,247252,247680
3480,6,3,M02,13,247252,247680
3480,6,4,M06,32,247252,247680
3480,6,5,M05,21,247252,247680
3480,6,6,M09,32,247252,247680
3480,6,7,M08,89,247252,247680
3480,6,8,M07,30,247252,247680
3480,6,9,M04,55,247252,247680
3481,2,0,M01,91,247390,247680
3481,2,1,M00,85,247390,247680
3481,2,2,M03,39,247390,247680
3481,2,3,M02,74,247390,247680
3481,2,4,M08,90,247390,247680
3481,2,5,M05,10,247390,247680
3481,2,6,M07,12,247390,247680
3481,2,7,M06,89,247390,247680
3481,2,8,M09,45,247390,247680
3481,2,9,M04,33,247390,247680
3482,4,0,M02,14,247415,247680
3482,4,1,M00,6,247415,247680
3482,4,2,M01,22,247415,247680
3482,4,3,M05,61,247415,247680
3482,4,4,M03,26,247415,247680
3482,4,5,M04,69,247415,247680
3482,4,6,M08,21,247415,247680
3482,4,7,M07,49,247415,247680
3482,4,8,M09,72,247415,247680
3482,4,9,M06,53,247415,247680
3483,3,0,M01,81,247645,247680
3483,3,1,M02,95,247645,247680
3483,3,2,M00,71,247645,247680
3483,3,3,M04,99,247645,247680
3483,3,4,M06,9,247645,247680
3483,3,5,M08,52,247645,247680
3483,3,6,M07,85,247645,247680
3483,3,7,M03,98,247645,247680
3483,3,8,M09,22,247645,247680
3483,3,9,M05,43,247645,247680
3484,0,0,M00,29,247669,247680
3484,0,1,M01,78,247669,247680
3484,0,2,M02,9,247669,247680
3484,0,3,M03,36,247669,247680
3484,0,4,M04,49,247669,247680
3484,0,5,M05,11,247669,247680
3484,0,6,M06,62,247669,247680
3484,0,7,M07,56,247669,247680
3484,0,8,M08,44,247669,247680
3484,0,9,M09,21,247669,247680
3485,1,0,M00,43,247715,249120
3485,1,1,M02,90,247715,249120
3485,1,2,M04,75,247715,249120
3485,1,3,M09,11,247715,249120
3485,1,4,M03,69,247715,249120
3485,1,5,M01,28,247715,249120
3485,1,6,M06,46,247715,249120
3485,1,7,M05,46,247715,249120
3485,1,8,M07,72,247715,249120
3485,1,9,M08,30,247715,249120
3486,7,0,M02,31,247747,249120
3486,7,1,M00,86,247747,249120
3486,7,2,M01,46,247747,249120
3486,7,3,M05,74,247747,249120
3486,7,4,M04,32,247747,249120
3486,7,5,M06,88,247747,249120
3486,7,6,M08,19,247747,249120
3486,7,7,M09,48,247747,249120
3486,7,8,M07,36,247747,249120
3486,7,9,M03,79,247747,249120
3487,8,0,M00,76,247841,249120
3487,8,1,M01,69,247841,249120
3487,8,2,M03,76,247841,249120
3487,8,3,M05,51,247841,249120
3487,8,4,M02,85,247841,249120
3487,8,5,M09,11,247841,249120
3487,8,6,M06,40,247841,249120
3487,8,7,M07,89,247841,249120
3487,8,8,M04,26,247841,249120
3487,8,9,M08,74,247841,249120
3488,9,0,M01,85,247905,249120
3488,9,1,M00,13,247905,249120
3488,9,2,M02,61,247905,249120
3488,9,3,M06,7,247905,249120
3488,9,4,M08,64,247905,249120
3488,9,5,M09,76,247905,249120
3488,9,6,M05,47,247905,249120
3488,9,7,M03,52,247905,249120
3488,9,8,M04,90,247905,249120
3488,9,9,M07,45,247905,249120
3489,5,0,M02,84,247922,249120
3489,5,1,M01,2,247922,249120
3489,5,2,M05,52,247922,249120
3489,5,3,M03,95,247922,249120
3489,5,4,M08,48,247922,249120
3489,5,5,M09,72,247922,249120
3489,5,6,M00,47,247922,249120
3489,5,7,M06,65,247922,249120
3489,5,8,M04,6,247922,249120
3489,5,9,M07,25,247922,249120
3490,2,0,M01,91,247972,249120
3490,2,1,M00,85,247972,249120
3490,2,2,M03,39,247972,249120
3490,2,3,M02,74,247972,249120
3490,2,4,M08,90,247972,249120
3490,2,5,M05,10,247972,249120
3490,2,6,M07,12,247972,249120
3490,2,7,M06,89,247972,249120
3490,2,8,M09,45,247972,249120
3490,2,9,M04,33,247972,249120
3491,0,0,M00,29,247987,249120
3491,0,1,M01,78,247987,249120
3491,0,2,M02,9,247987,249120
3491,0,3,M03,36,247987,249120
3491,0,4,M04,49,247987,249120
3491,0,5,M05,11,247987,249120
3491,0,6,M06,62,247987,249120
3491,0,7,M07,56,247987,249120
3491,0,8,M08,44,247987,249120
3491,0,9,M09,21,247987,249120
3492,4,0,M02,14,248080,249120
3492,4,1,M00,6,248080,249120
3492,4,2,M01,22,248080,249120
3492,4,3,M05,61,248080,249120
3492,4,4,M03,26,248080,249120
3492,4,5,M04,69,248080,249120
3492,4,6,M08,21,248080,249120
3492,4,7,M07,49,248080,249120
3492,4,8,M09,72,248080,249120
3492,4,9,M06,53,248080,249120
3493,8,0,M00,76,248102,249120
3493,8,1,M01,69,248102,249120
3493,8,2,M03,76,248102,249120
3493,8,3,M05,51,248102,249120
3493,8,4,M02,85,248102,249120
3493,8,5,M09,11,248102,249120
3493,8,6,M06,40,248102,249120
3493,8,7,M07,89,248102,249120
3493,8,8,M04,26,248102,249120
3493,8,9,M08,74,248102,249120
3494,9,0,M01,85,248123,249120
3494,9,1,M00,13,248123,249120
3494,9,2,M02,61,248123,249120
3494,9,3,M06,7,248123,249120
3494,9,4,M08,64,248123,249120
3494,9,5,M09,76,248123,249120
3494,9,6,M05,47,248123,249120
3494,9,7,M03,52,248123,249120
3494,9,8,M04,90,248123,249120
3494,9,9,M07,45,248123,249120
3495,7,0,M02,31,248195,249120
3495,7,1,M00,86,248195,249120
3495,7,2,M01,46,248195,249120
3495,7,3,M05,74,248195,249120
3495,7,4,M04,32,248195,249120
3495,7,5,M06,88,248195,249120
3495,7,6,M08,19,248195,249120
3495,7,7,M09,48,248195,249120
3495,7,8,M07,36,248195,249120
3495,7,9,M03,79,248195,249120
3496,1,0,M00,43,248217,249120
3496,1,1,M02,90,248217,249120
3496,1,2,M04,75,248217,249120
3496,1,3,M09,11,248217,249120
3496,1,4,M03,69,248217,249120
3496,1,5,M01,28,248217,249120
3496,1,6,M06,46,248217,249120
3496,1,7,M05,46,248217,249120
3496,1,8,M07,72,248217,249120
3496,1,9,M08,30,248217,249120
3497,3,0,M01,81,248380,249120
3497,3,1,M02,95,248380,249120
3497,3,2,M00,71,248380,249120
3497,3,3,M04,99,248380,249120
3497,3,4,M06,9,248380,249120
3497,3,5,M08,52,248380,249120
