Job,Production_Plan_ID,Operation,Machine,Processing Time
253,9,7,M03,52
253,9,8,M04,90
253,9,9,M07,45
254,3,0,M01,81
254,3,1,M02,95
254,3,2,M00,71
254,3,3,M04,99
254,3,4,M06,9
254,3,5,M08,52
254,3,6,M07,85
254,3,7,M03,98
254,3,8,M09,22
254,3,9,M05,43
255,1,0,M00,43
255,1,1,M02,90
255,1,2,M04,75
255,1,3,M09,11
255,1,4,M03,69
255,1,5,M01,28
255,1,6,M06,46
255,1,7,M05,46
255,1,8,M07,72
255,1,9,M08,30
256,7,0,M02,31
256,7,1,M00,86
256,7,2,M01,46
256,7,3,M05,74
256,7,4,M04,32
256,7,5,M06,88
256,7,6,M08,19
256,7,7,M09,48
256,7,8,M07,36
256,7,9,M03,79
257,8,0,M00,76
257,8,1,M01,69
257,8,2,M03,76
257,8,3,M05,51
257,8,4,M02,85
257,8,5,M09,11
257,8,6,M06,40
257,8,7,M07,89
257,8,8,M04,26
257,8,9,M08,74
258,4,0,M02,14
258,4,1,M00,6
258,4,2,M01,22
258,4,3,M05,61
258,4,4,M03,26
258,4,5,M04,69
258,4,6,M08,21
258,4,7,M07,49
258,4,8,M09,72
258,4,9,M06,53
259,6,0,M01,46
259,6,1,M00,37
259,6,2,M03,61
259,6,3,M02,13
259,6,4,M06,32
259,6,5,M05,21
259,6,6,M09,32
259,6,7,M08,89
259,6,8,M07,30
259,6,9,M04,55
260,7,0,M02,31
260,7,1,M00,86
260,7,2,M01,46
260,7,3,M05,74
260,7,4,M04,32
260,7,5,M06,88
260,7,6,M08,19
260,7,7,M09,48
260,7,8,M07,36
260,7,9,M03,79
261,0,0,M00,29
261,0,1,M01,78
261,0,2,M02,9
261,0,3,M03,36
261,0,4,M04,49
261,0,5,M05,11
261,0,6,M06,62
261,0,7,M07,56
261,0,8,M08,44
261,0,9,M09,21
262,5,0,M02,84
262,5,1,M01,2
262,5,2,M05,52
262,5,3,M03,95
262,5,4,M08,48
262,5,5,M09,72
262,5,6,M00,47
262,5,7,M06,65
262,5,8,M04,6
262,5,9,M07,25
263,8,0,M00,76
263,8,1,M01,69
263,8,2,M03,76
263,8,3,M05,51
263,8,4,M02,85
263,8,5,M09,11
263,8,6,M06,40
263,8,7,M07,89
263,8,8,M04,26
263,8,9,M08,74
264,2,0,M01,91
264,2,1,M00,85
264,2,2,M03,39
264,2,3,M02,74
264,2,4,M08,90
264,2,5,M05,10
264,2,6,M07,12
264,2,7,M06,89
264,2,8,M09,45
264,2,9,M04,33
265,3,0,M01,81
265,3,1,M02,95
265,3,2,M00,71
265,3,3,M04,99
265,3,4,M06,9
265,3,5,M08,52
265,3,6,M07,85
265,3,7,M03,98
265,3,8,M09,22
265,3,9,M05,43
266,9,0,M01,85
266,9,1,M00,13
266,9,2,M02,61
266,9,3,M06,7
266,9,4,M08,64
266,9,5,M09,76
266,9,6,M05,47
266,9,7,M03,52
266,9,8,M04,90
266,9,9,M07,45
267,6,0,M01,46
267,6,1,M00,37
267,6,2,M03,61
267,6,3,M02,13
267,6,4,M06,32
267,6,5,M05,21
267,6,6,M09,32
267,6,7,M08,89
267,6,8,M07,30
267,6,9,M04,55
268,4,0,M02,14
268,4,1,M00,6
268,4,2,M01,22
268,4,3,M05,61
268,4,4,M03,26
268,4,5,M04,69
268,4,6,M08,21
268,4,7,M07,49
268,4,8,M09,72
268,4,9,M06,53
269,1,0,M00,43
269,1,1,M02,90
269,1,2,M04,75
269,1,3,M09,11
269,1,4,M03,69
269,1,5,M01,28
269,1,6,M06,46
269,1,7,M05,46
269,1,8,M07,72
269,1,9,M08,30
270,0,0,M00,29
270,0,1,M01,78
270,0,2,M02,9
270,0,3,M03,36
270,0,4,M04,49
270,0,5,M05,11
270,0,6,M06,62
270,0,7,M07,56
270,0,8,M08,44
270,0,9,M09,21
271,4,0,M02,14
271,4,1,M00,6
271,4,2,M01,22
271,4,3,M05,61
271,4,4,M03,26
271,4,5,M04,69
271,4,6,M08,21
271,4,7,M07,49
271,4,8,M09,72
271,4,9,M06,53
272,8,0,M00,76
272,8,1,M01,69
272,8,2,M03,76
272,8,3,M05,51
272,8,4,M02,85
272,8,5,M09,11
272,8,6,M06,40
272,8,7,M07,89
272,8,8,M04,26
272,8,9,M08,74
273,5,0,M02,84
273,5,1,M01,2
273,5,2,M05,52
273,5,3,M03,95
273,5,4,M08,48
273,5,5,M09,72
273,5,6,M00,47
273,5,7,M06,65
273,5,8,M04,6
273,5,9,M07,25
274,2,0,M01,91
274,2,1,M00,85
274,2,2,M03,39
274,2,3,M02,74
274,2,4,M08,90
274,2,5,M05,10
274,2,6,M07,12
274,2,7,M06,89
274,2,8,M09,45
274,2,9,M04,33
275,7,0,M02,31
275,7,1,M00,86
275,7,2,M01,46
275,7,3,M05,74
275,7,4,M04,32
275,7,5,M06,88
275,7,6,M08,19
275,7,7,M09,48
275,7,8,M07,36
275,7,9,M03,79
276,3,0,M01,81
276,3,1,M02,95
276,3,2,M00,71
276,3,3,M04,99
276,3,4,M06,9
276,3,5,M08,52
276,3,6,M07,85
276,3,7,M03,98
276,3,8,M09,22
276,3,9,M05,43
277,6,0,M01,46
277,6,1,M00,37
277,6,2,M03,61
277,6,3,M02,13
277,6,4,M06,32
277,6,5,M05,21
277,6,6,M09,32
277,6,7,M08,89
277,6,8,M07,30
277,6,9,M04,55
278,9,0,M01,85
278,9,1,M00,13
278,9,2,M02,61
278,9,3,M06,7
278,9,4,M08,64
278,9,5,M09,76
278,9,6,M05,47
278,9,7,M03,52
278,9,8,M04,90
278,9,9,M07,45
279,1,0,M00,43
279,1,1,M02,90
279,1,2,M04,75
279,1,3,M09,11
279,1,4,M03,69
279,1,5,M01,28
279,1,6,M06,46
279,1,7,M05,46
279,1,8,M07,72
279,1,9,M08,30
280,0,0,M00,29
280,0,1,M01,78
280,0,2,M02,9
280,0,3,M03,36
280,0,4,M04,49
280,0,5,M05,11
280,0,6,M06,62
280,0,7,M07,56
280,0,8,M08,44
280,0,9,M09,21
281,2,0,M01,91
281,2,1,M00,85
281,2,2,M03,39
281,2,3,M02,74
281,2,4,M08,90
281,2,5,M05,10
281,2,6,M07,12
281,2,7,M06,89
281,2,8,M09,45
281,2,9,M04,33
282,5,0,M02,84
282,5,1,M01,2
282,5,2,M05,52
282,5,3,M03,95
282,5,4,M08,48
282,5,5,M09,72
282,5,6,M00,47
282,5,7,M06,65
282,5,8,M04,6
282,5,9,M07,25
283,3,0,M01,81
283,3,1,M02,95
283,3,2,M00,71
283,3,3,M04,99
283,3,4,M06,9
283,3,5,M08,52
283,3,6,M07,85
283,3,7,M03,98
283,3,8,M09,22
283,3,9,M05,43
284,9,0,M01,85
284,9,1,M00,13
284,9,2,M02,61
284,9,3,M06,7
284,9,4,M08,64
284,9,5,M09,76
284,9,6,M05,47
284,9,7,M03,52
284,9,8,M04,90
284,9,9,M07,45
285,6,0,M01,46
285,6,1,M00,37
285,6,2,M03,61
285,6,3,M02,13
285,6,4,M06,32
285,6,5,M05,21
285,6,6,M09,32
285,6,7,M08,89
285,6,8,M07,30
285,6,9,M04,55
286,4,0,M02,14
286,4,1,M00,6
286,4,2,M01,22
286,4,3,M05,61
286,4,4,M03,26
286,4,5,M04,69
286,4,6,M08,21
286,4,7,M07,49
286,4,8,M09,72
286,4,9,M06,53
287,1,0,M00,43
287,1,1,M02,90
287,1,2,M04,75
287,1,3,M09,11
287,1,4,M03,69
287,1,5,M01,28
287,1,6,M06,46
287,1,7,M05,46
287,1,8,M07,72
287,1,9,M08,30
288,8,0,M00,76
288,8,1,M01,69
288,8,2,M03,76
288,8,3,M05,51
288,8,4,M02,85
288,8,5,M09,11
288,8,6,M06,40
288,8,7,M07,89
288,8,8,M04,26
288,8,9,M08,74
289,7,0,M02,31
289,7,1,M00,86
289,7,2,M01,46
289,7,3,M05,74
289,7,4,M04,32
289,7,5,M06,88
289,7,6,M08,19
289,7,7,M09,48
289,7,8,M07,36
289,7,9,M03,79
290,6,0,M01,46
290,6,1,M00,37
290,6,2,M03,61
290,6,3,M02,13
290,6,4,M06,32
290,6,5,M05,21
290,6,6,M09,32
290,6,7,M08,89
290,6,8,M07,30
290,6,9,M04,55
291,8,0,M00,76
291,8,1,M01,69
291,8,2,M03,76
291,8,3,M05,51
291,8,4,M02,85
291,8,5,M09,11
291,8,6,M06,40
291,8,7,M07,89
291,8,8,M04,26
291,8,9,M08,74
292,3,0,M01,81
292,3,1,M02,95
292,3,2,M00,71
292,3,3,M04,99
292,3,4,M06,9
292,3,5,M08,52
292,3,6,M07,85
292,3,7,M03,98
292,3,8,M09,22
292,3,9,M05,43
293,5,0,M02,84
293,5,1,M01,2
293,5,2,M05,52
293,5,3,M03,95
293,5,4,M08,48
293,5,5,M09,72
293,5,6,M00,47
293,5,7,M06,65
293,5,8,M04,6
293,5,9,M07,25
294,7,0,M02,31
294,7,1,M00,86
294,7,2,M01,46
294,7,3,M05,74
294,7,4,M04,32
294,7,5,M06,88
294,7,6,M08,19
294,7,7,M09,48
294,7,8,M07,36
294,7,9,M03,79
295,4,0,M02,14
295,4,1,M00,6
295,4,2,M01,22
295,4,3,M05,61
295,4,4,M03,26
295,4,5,M04,69
295,4,6,M08,21
295,4,7,M07,49
295,4,8,M09,72
295,4,9,M06,53
296,9,0,M01,85
296,9,1,M00,13
296,9,2,M02,61
296,9,3,M06,7
296,9,4,M08,64
296,9,5,M09,76
296,9,6,M05,47
296,9,7,M03,52
296,9,8,M04,90
296,9,9,M07,45
297,2,0,M01,91
297,2,1,M00,85
297,2,2,M03,39
297,2,3,M02,74
297,2,4,M08,90
297,2,5,M05,10
297,2,6,M07,12
297,2,7,M06,89
297,2,8,M09,45
297,2,9,M04,33
298,1,0,M00,43
298,1,1,M02,90
298,1,2,M04,75
298,1,3,M09,11
298,1,4,M03,69
298,1,5,M01,28
298,1,6,M06,46
298,1,7,M05,46
298,1,8,M07,72
298,1,9,M08,30
299,0,0,M00,29
299,0,1,M01,78
299,0,2,M02,9
299,0,3,M03,36
299,0,4,M04,49
299,0,5,M05,11
299,0,6,M06,62
299,0,7,M07,56
299,0,8,M08,44
299,0,9,M09,21
300,0,0,M00,29
300,0,1,M01,78
300,0,2,M02,9
300,0,3,M03,36
300,0,4,M04,49
300,0,5,M05,11
300,0,6,M06,62
300,0,7,M07,56
300,0,8,M08,44
300,0,9,M09,21
301,1,0,M00,43
301,1,1,M02,90
301,1,2,M04,75
301,1,3,M09,11
301,1,4,M03,69
301,1,5,M01,28
301,1,6,M06,46
301,1,7,M05,46
301,1,8,M07,72
301,1,9,M08,30
302,2,0,M01,91
302,2,1,M00,85
302,2,2,M03,39
302,2,3,M02,74
302,2,4,M08,90
302,2,5,M05,10
302,2,6,M07,12
302,2,7,M06,89
302,2,8,M09,45
302,2,9,M04,33
303,3,0,M01,81
303,3,1,M02,95
303,3,2,M00,71
303,3,3,M04,99
303,3,4,M06,9
303,3,5,M08,52
303,3,6,M07,85
303,3,7,M03,98
303,3,8,M09,22
303,3,9,M05,43
304,4,0,M02,14
304,4,1,M00,6
304,4,2,M01,22
304,4,3,M05,61
304,4,4,M03,26
304,4,5,M04,69
304,4,6,M08,21
304,4,7,M07,49
304,4,8,M09,72
304,4,9,M06,53
305,5,0,M02,84
305,5,1,M01,2
305,5,2,M05,52
305,5,3,M03,95
305,5,4,M08,48
305,5,5,M09,72
305,5,6,M00,47
305,5,7,M06,65
305,5,8,M04,6
305,5,9,M07,25
306,6,0,M01,46
306,6,1,M00,37
306,6,2,M03,61
306,6,3,M02,13
306,6,4,M06,32
306,6,5,M05,21
306,6,6,M09,32
306,6,7,M08,89
306,6,8,M07,30
306,6,9,M04,55
307,7,0,M02,31
307,7,1,M00,86
307,7,2,M01,46
307,7,3,M05,74
307,7,4,M04,32
307,7,5,M06,88
307,7,6,M08,19
307,7,7,M09,48
307,7,8,M07,36
307,7,9,M03,79
308,8,0,M00,76
308,8,1,M01,69
308,8,2,M03,76
308,8,3,M05,51
308,8,4,M02,85
308,8,5,M09,11
308,8,6,M06,40
308,8,7,M07,89
308,8,8,M04,26
308,8,9,M08,74
309,9,0,M01,85
309,9,1,M00,13
309,9,2,M02,61
309,9,3,M06,7
309,9,4,M08,64
309,9,5,M09,76
309,9,6,M05,47
309,9,7,M03,52
309,9,8,M04,90
309,9,9,M07,45
310,4,0,M02,14
310,4,1,M00,6
310,4,2,M01,22
310,4,3,M05,61
310,4,4,M03,26
310,4,5,M04,69
310,4,6,M08,21
310,4,7,M07,49
310,4,8,M09,72
310,4,9,M06,53
311,3,0,M01,81
311,3,1,M02,95
311,3,2,M00,71
311,3,3,M04,99
311,3,4,M06,9
311,3,5,M08,52
311,3,6,M07,85
311,3,7,M03,98
311,3,8,M09,22
311,3,9,M05,43
312,7,0,M02,31
312,7,1,M00,86
312,7,2,M01,46
312,7,3,M05,74
312,7,4,M04,32
312,7,5,M06,88
312,7,6,M08,19
312,7,7,M09,48
312,7,8,M07,36
312,7,9,M03,79
313,6,0,M01,46
313,6,1,M00,37
313,6,2,M03,61
313,6,3,M02,13
313,6,4,M06,32
313,6,5,M05,21
313,6,6,M09,32
313,6,7,M08,89
313,6,8,M07,30
313,6,9,M04,55
314,9,0,M01,85
314,9,1,M00,13
314,9,2,M02,61
314,9,3,M06,7
314,9,4,M08,64
314,9,5,M09,76
314,9,6,M05,47
314,9,7,M03,52
314,9,8,M04,90
314,9,9,M07,45
315,1,0,M00,43
315,1,1,M02,90
315,1,2,M04,75
315,1,3,M09,11
315,1,4,M03,69
315,1,5,M01,28
315,1,6,M06,46
315,1,7,M05,46
315,1,8,M07,72
315,1,9,M08,30
316,2,0,M01,91
316,2,1,M00,85
316,2,2,M03,39
316,2,3,M02,74
316,2,4,M08,90
316,2,5,M05,10
316,2,6,M07,12
316,2,7,M06,89
316,2,8,M09,45
316,2,9,M04,33
317,0,0,M00,29
317,0,1,M01,78
317,0,2,M02,9
317,0,3,M03,36
317,0,4,M04,49
317,0,5,M05,11
317,0,6,M06,62
317,0,7,M07,56
317,0,8,M08,44
317,0,9,M09,21
318,8,0,M00,76
318,8,1,M01,69
318,8,2,M03,76
318,8,3,M05,51
318,8,4,M02,85
318,8,5,M09,11
318,8,6,M06,40
318,8,7,M07,89
318,8,8,M04,26
318,8,9,M08,74
319,5,0,M02,84
319,5,1,M01,2
319,5,2,M05,52
319,5,3,M03,95
319,5,4,M08,48
319,5,5,M09,72
319,5,6,M00,47
319,5,7,M06,65
319,5,8,M04,6
319,5,9,M07,25
320,3,0,M01,81
320,3,1,M02,95
320,3,2,M00,71
320,3,3,M04,99
320,3,4,M06,9
320,3,5,M08,52
320,3,6,M07,85
320,3,7,M03,98
320,3,8,M09,22
320,3,9,M05,43
321,0,0,M00,29
321,0,1,M01,78
321,0,2,M02,9
321,0,3,M03,36
321,0,4,M04,49
321,0,5,M05,11
321,0,6,M06,62
321,0,7,M07,56
321,0,8,M08,44
321,0,9,M09,21
322,9,0,M01,85
322,9,1,M00,13
322,9,2,M02,61
322,9,3,M06,7
322,9,4,M08,64
322,9,5,M09,76
322,9,6,M05,47
322,9,7,M03,52
322,9,8,M04,90
322,9,9,M07,45
323,8,0,M00,76
323,8,1,M01,69
323,8,2,M03,76
323,8,3,M05,51
323,8,4,M02,85
323,8,5,M09,11
323,8,6,M06,40
323,8,7,M07,89
323,8,8,M04,26
323,8,9,M08,74
324,6,0,M01,46
324,6,1,M00,37
324,6,2,M03,61
324,6,3,M02,13
324,6,4,M06,32
324,6,5,M05,21
324,6,6,M09,32
324,6,7,M08,89
324,6,8,M07,30
324,6,9,M04,55
325,4,0,M02,14
325,4,1,M00,6
325,4,2,M01,22
325,4,3,M05,61
325,4,4,M03,26
325,4,5,M04,69
325,4,6,M08,21
325,4,7,M07,49
325,4,8,M09,72
325,4,9,M06,53
326,7,0,M02,31
326,7,1,M00,86
326,7,2,M01,46
326,7,3,M05,74
326,7,4,M04,32
326,7,5,M06,88
326,7,6,M08,19
326,7,7,M09,48
326,7,8,M07,36
326,7,9,M03,79
327,5,0,M02,84
327,5,1,M01,2
327,5,2,M05,52
327,5,3,M03,95
327,5,4,M08,48
327,5,5,M09,72
327,5,6,M00,47
327,5,7,M06,65
327,5,8,M04,6
327,5,9,M07,25
328,2,0,M01,91
328,2,1,M00,85
328,2,2,M03,39
328,2,3,M02,74
328,2,4,M08,90
328,2,5,M05,10
328,2,6,M07,12
328,2,7,M06,89
328,2,8,M09,45
328,2,9,M04,33
329,1,0,M00,43
329,1,1,M02,90
329,1,2,M04,75
329,1,3,M09,11
329,1,4,M03,69
329,1,5,M01,28
329,1,6,M06,46
329,1,7,M05,46
329,1,8,M07,72
329,1,9,M08,30
330,5,0,M02,84
330,5,1,M01,2
330,5,2,M05,52
330,5,3,M03,95
330,5,4,M08,48
330,5,5,M09,72
330,5,6,M00,47
330,5,7,M06,65
330,5,8,M04,6
330,5,9,M07,25
331,0,0,M00,29
331,0,1,M01,78
331,0,2,M02,9
331,0,3,M03,36
331,0,4,M04,49
331,0,5,M05,11
331,0,6,M06,62
331,0,7,M07,56
331,0,8,M08,44
331,0,9,M09,21
332,6,0,M01,46
332,6,1,M00,37
332,6,2,M03,61
332,6,3,M02,13
332,6,4,M06,32
332,6,5,M05,21
332,6,6,M09,32
332,6,7,M08,89
332,6,8,M07,30
332,6,9,M04,55
333,2,0,M01,91
333,2,1,M00,85
333,2,2,M03,39
333,2,3,M02,74
333,2,4,M08,90
333,2,5,M05,10
333,2,6,M07,12
333,2,7,M06,89
333,2,8,M09,45
333,2,9,M04,33
334,3,0,M01,81
334,3,1,M02,95
334,3,2,M00,71
334,3,3,M04,99
334,3,4,M06,9
334,3,5,M08,52
334,3,6,M07,85
334,3,7,M03,98
334,3,8,M09,22
334,3,9,M05,43
335,8,0,M00,76
335,8,1,M01,69
335,8,2,M03,76
335,8,3,M05,51
335,8,4,M02,85
335,8,5,M09,11
335,8,6,M06,40
335,8,7,M07,89
335,8,8,M04,26
335,8,9,M08,74
336,9,0,M01,85
336,9,1,M00,13
336,9,2,M02,61
336,9,3,M06,7
336,9,4,M08,64
336,9,5,M09,76
336,9,6,M05,47
336,9,7,M03,52
336,9,8,M04,90
336,9,9,M07,45
337,7,0,M02,31
337,7,1,M00,86
337,7,2,M01,46
337,7,3,M05,74
337,7,4,M04,32
337,7,5,M06,88
337,7,6,M08,19
337,7,7,M09,48
337,7,8,M07,36
337,7,9,M03,79
338,1,0,M00,43
338,1,1,M02,90
338,1,2,M04,75
338,1,3,M09,11
338,1,4,M03,69
338,1,5,M01,28
338,1,6,M06,46
338,1,7,M05,46
338,1,8,M07,72
338,1,9,M08,30
339,4,0,M02,14
339,4,1,M00,6
339,4,2,M01,22
339,4,3,M05,61
339,4,4,M03,26
339,4,5,M04,69
339,4,6,M08,21
339,4,7,M07,49
339,4,8,M09,72
339,4,9,M06,53
340,4,0,M02,14
340,4,1,M00,6
340,4,2,M01,22
340,4,3,M05,61
340,4,4,M03,26
340,4,5,M04,69
340,4,6,M08,21
340,4,7,M07,49
340,4,8,M09,72
340,4,9,M06,53
341,3,0,M01,81
341,3,1,M02,95
341,3,2,M00,71
341,3,3,M04,99
341,3,4,M06,9
341,3,5,M08,52
341,3,6,M07,85
341,3,7,M03,98
341,3,8,M09,22
341,3,9,M05,43
342,5,0,M02,84
342,5,1,M01,2
342,5,2,M05,52
342,5,3,M03,95
342,5,4,M08,48
342,5,5,M09,72
342,5,6,M00,47
342,5,7,M06,65
342,5,8,M04,6
342,5,9,M07,25
343,7,0,M02,31
343,7,1,M00,86
343,7,2,M01,46
343,7,3,M05,74
343,7,4,M04,32
343,7,5,M06,88
343,7,6,M08,19
343,7,7,M09,48
343,7,8,M07,36
343,7,9,M03,79
344,6,0,M01,46
344,6,1,M00,37
344,6,2,M03,61
344,6,3,M02,13
344,6,4,M06,32
344,6,5,M05,21
344,6,6,M09,32
344,6,7,M08,89
344,6,8,M07,30
344,6,9,M04,55
345,0,0,M00,29
345,0,1,M01,78
345,0,2,M02,9
345,0,3,M03,36
345,0,4,M04,49
345,0,5,M05,11
345,0,6,M06,62
345,0,7,M07,56
345,0,8,M08,44
345,0,9,M09,21
346,2,0,M01,91
346,2,1,M00,85
346,2,2,M03,39
346,2,3,M02,74
346,2,4,M08,90
346,2,5,M05,10
346,2,6,M07,12
346,2,7,M06,89
346,2,8,M09,45
346,2,9,M04,33
347,1,0,M00,43
347,1,1,M02,90
347,1,2,M04,75
347,1,3,M09,11
347,1,4,M03,69
347,1,5,M01,28
347,1,6,M06,46
347,1,7,M05,46
347,1,8,M07,72
347,1,9,M08,30
348,8,0,M00,76
348,8,1,M01,69
348,8,2,M03,76
348,8,3,M05,51
348,8,4,M02,85
348,8,5,M09,11
348,8,6,M06,40
348,8,7,M07,89
348,8,8,M04,26
348,8,9,M08,74
349,9,0,M01,85
349,9,1,M00,13
349,9,2,M02,61
349,9,3,M06,7
349,9,4,M08,64
349,9,5,M09,76
349,9,6,M05,47
349,9,7,M03,52
349,9,8,M04,90
349,9,9,M07,45
350,8,0,M00,76
350,8,1,M01,69
350,8,2,M03,76
350,8,3,M05,51
350,8,4,M02,85
350,8,5,M09,11
350,8,6,M06,40
350,8,7,M07,89
350,8,8,M04,26
350,8,9,M08,74
351,1,0,M00,43
351,1,1,M02,90
351,1,2,M04,75
351,1,3,M09,11
351,1,4,M03,69
351,1,5,M01,28
351,1,6,M06,46
351,1,7,M05,46
351,1,8,M07,72
351,1,9,M08,30
352,2,0,M01,91
352,2,1,M00,85
352,2,2,M03,39
352,2,3,M02,74
352,2,4,M08,90
352,2,5,M05,10
352,2,6,M07,12
352,2,7,M06,89
352,2,8,M09,45
352,2,9,M04,33
353,3,0,M01,81
353,3,1,M02,95
353,3,2,M00,71
353,3,3,M04,99
353,3,4,M06,9
353,3,5,M08,52
353,3,6,M07,85
353,3,7,M03,98
353,3,8,M09,22
353,3,9,M05,43
354,4,0,M02,14
354,4,1,M00,6
354,4,2,M01,22
354,4,3,M05,61
354,4,4,M03,26
354,4,5,M04,69
354,4,6,M08,21
354,4,7,M07,49
354,4,8,M09,72
354,4,9,M06,53
355,5,0,M02,84
355,5,1,M01,2
355,5,2,M05,52
355,5,3,M03,95
355,5,4,M08,48
355,5,5,M09,72
355,5,6,M00,47
355,5,7,M06,65
355,5,8,M04,6
355,5,9,M07,25
356,0,0,M00,29
356,0,1,M01,78
356,0,2,M02,9
356,0,3,M03,36
356,0,4,M04,49
356,0,5,M05,11
356,0,6,M06,62
356,0,7,M07,56
356,0,8,M08,44
356,0,9,M09,21
357,9,0,M01,85
357,9,1,M00,13
357,9,2,M02,61
357,9,3,M06,7
357,9,4,M08,64
357,9,5,M09,76
357,9,6,M05,47
357,9,7,M03,52
357,9,8,M04,90
357,9,9,M07,45
358,6,0,M01,46
358,6,1,M00,37
358,6,2,M03,61
358,6,3,M02,13
358,6,4,M06,32
358,6,5,M05,21
358,6,6,M09,32
358,6,7,M08,89
358,6,8,M07,30
358,6,9,M04,55
359,7,0,M02,31
359,7,1,M00,86
359,7,2,M01,46
359,7,3,M05,74
359,7,4,M04,32
359,7,5,M06,88
359,7,6,M08,19
359,7,7,M09,48
359,7,8,M07,36
359,7,9,M03,79
360,9,0,M01,85
360,9,1,M00,13
360,9,2,M02,61
360,9,3,M06,7
360,9,4,M08,64
360,9,5,M09,76
360,9,6,M05,47
360,9,7,M03,52
360,9,8,M04,90
360,9,9,M07,45
361,8,0,M00,76
361,8,1,M01,69
361,8,2,M03,76
361,8,3,M05,51
361,8,4,M02,85
361,8,5,M09,11
361,8,6,M06,40
361,8,7,M07,89
361,8,8,M04,26
361,8,9,M08,74
362,4,0,M02,14
362,4,1,M00,6
362,4,2,M01,22
362,4,3,M05,61
362,4,4,M03,26
362,4,5,M04,69
362,4,6,M08,21
362,4,7,M07,49
362,4,8,M09,72
362,4,9,M06,53
363,3,0,M01,81
363,3,1,M02,95
363,3,2,M00,71
363,3,3,M04,99
363,3,4,M06,9
363,3,5,M08,52
363,3,6,M07,85
363,3,7,M03,98
363,3,8,M09,22
363,3,9,M05,43
364,0,0,M00,29
364,0,1,M01,78
364,0,2,M02,9
364,0,3,M03,36
364,0,4,M04,49
364,0,5,M05,11
364,0,6,M06,62
364,0,7,M07,56
364,0,8,M08,44
364,0,9,M09,21
365,2,0,M01,91
365,2,1,M00,85
365,2,2,M03,39
365,2,3,M02,74
365,2,4,M08,90
365,2,5,M05,10
365,2,6,M07,12
365,2,7,M06,89
365,2,8,M09,45
365,2,9,M04,33
366,1,0,M00,43
366,1,1,M02,90
366,1,2,M04,75
366,1,3,M09,11
366,1,4,M03,69
366,1,5,M01,28
366,1,6,M06,46
366,1,7,M05,46
366,1,8,M07,72
366,1,9,M08,30
367,6,0,M01,46
367,6,1,M00,37
367,6,2,M03,61
367,6,3,M02,13
367,6,4,M06,32
367,6,5,M05,21
367,6,6,M09,32
367,6,7,M08,89
367,6,8,M07,30
367,6,9,M04,55
368,7,0,M02,31
368,7,1,M00,86
368,7,2,M01,46
368,7,3,M05,74
368,7,4,M04,32
368,7,5,M06,88
368,7,6,M08,19
368,7,7,M09,48
368,7,8,M07,36
368,7,9,M03,79
369,5,0,M02,84
369,5,1,M01,2
369,5,2,M05,52
369,5,3,M03,95
369,5,4,M08,48
369,5,5,M09,72
369,5,6,M00,47
369,5,7,M06,65
369,5,8,M04,6
369,5,9,M07,25
370,7,0,M02,31
370,7,1,M00,86
370,7,2,M01,46
370,7,3,M05,74
370,7,4,M04,32
370,7,5,M06,88
370,7,6,M08,19
370,7,7,M09,48
370,7,8,M07,36
370,7,9,M03,79
371,9,0,M01,85
371,9,1,M00,13
371,9,2,M02,61
371,9,3,M06,7
371,9,4,M08,64
371,9,5,M09,76
371,9,6,M05,47
371,9,7,M03,52
371,9,8,M04,90
371,9,9,M07,45
372,8,0,M00,76
372,8,1,M01,69
372,8,2,M03,76
372,8,3,M05,51
372,8,4,M02,85
372,8,5,M09,11
372,8,6,M06,40
372,8,7,M07,89
372,8,8,M04,26
372,8,9,M08,74
373,2,0,M01,91
373,2,1,M00,85
373,2,2,M03,39
373,2,3,M02,74
373,2,4,M08,90
373,2,5,M05,10
373,2,6,M07,12
373,2,7,M06,89
373,2,8,M09,45
373,2,9,M04,33
374,0,0,M00,29
374,0,1,M01,78
374,0,2,M02,9
374,0,3,M03,36
374,0,4,M04,49
374,0,5,M05,11
374,0,6,M06,62
374,0,7,M07,56
374,0,8,M08,44
374,0,9,M09,21
375,6,0,M01,46
375,6,1,M00,37
375,6,2,M03,61
375,6,3,M02,13
375,6,4,M06,32
375,6,5,M05,21
375,6,6,M09,32
375,6,7,M08,89
375,6,8,M07,30
375,6,9,M04,55
376,1,0,M00,43
376,1,1,M02,90
376,1,2,M04,75
376,1,3,M09,11
376,1,4,M03,69
376,1,5,M01,28
376,1,6,M06,46
376,1,7,M05,46
376,1,8,M07,72
376,1,9,M08,30
377,3,0,M01,81
377,3,1,M02,95
377,3,2,M00,71
377,3,3,M04,99
377,3,4,M06,9
377,3,5,M08,52
377,3,6,M07,85
377,3,7,M03,98
377,3,8,M09,22
377,3,9,M05,43
378,5,0,M02,84
378,5,1,M01,2
378,5,2,M05,52
378,5,3,M03,95
378,5,4,M08,48
378,5,5,M09,72
378,5,6,M00,47
378,5,7,M06,65
378,5,8,M04,6
378,5,9,M07,25
379,4,0,M02,14
379,4,1,M00,6
379,4,2,M01,22
379,4,3,M05,61
379,4,4,M03,26
379,4,5,M04,69
379,4,6,M08,21
379,4,7,M07,49
379,4,8,M09,72
379,4,9,M06,53
380,8,0,M00,76
380,8,1,M01,69
380,8,2,M03,76
380,8,3,M05,51
380,8,4,M02,85
380,8,5,M09,11
380,8,6,M06,40
